Date,2018-12-31,2017-12-31,2016-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,382620000.0,277716000.0,101643000.0,237942000.0,165973000.0,179702000.0,122707000.0
Short-term investments,0.0,0.0,2000000.0,29807000.0,30339000.0,0.0,29688000.0
Cash and short-term investments,382620000.0,277716000.0,103643000.0,267749000.0,196312000.0,179702000.0,152395000.0
Receivables,100528000.0,85133000.0,80444000.0,50791000.0,45694000.0,32506000.0,26965000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,500308000.0,388893000.0,239573000.0,316087000.0,242785000.0,266660000.0,182908000.0
Property Plant & Equipment Net,35864000.0,34209000.0,37225000.0,23614000.0,9213000.0,8342000.0,7341000.0
Goodwill and Intangible Assets,4640222000.0,4890139000.0,4911058000.0,467078000.0,442854000.0,229232000.0,168825000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,7766000.0,6138000.0,37957000.0,128000.0,1535000.0,338000.0,3334000.0
Total non-current assets,4694341000.0,4938171000.0,4963116000.0,508945000.0,463557000.0,250735000.0,179500000.0
Total assets,5194649000.0,5327064000.0,5202689000.0,825032000.0,706342000.0,517395000.0,362408000.0
Payables,9742000.0,9657000.0,9036000.0,6829000.0,7187000.0,4050000.0,2213000.0
Short-term debt,19900000.0,16950000.0,17000000.0,0.0,40000000.0,0.0,0.0
Total current liabilities,368102000.0,328394000.0,285653000.0,199255000.0,193794000.0,120106000.0,89721000.0
Long-term debt,1904072000.0,2245622000.0,2242892000.0,0.0,0.0,0.0,0.0
Total debt,1923972000.0,2262572000.0,2259892000.0,0.0,40000000.0,0.0,0.0
Deferred revenue,296132000.0,261791000.0,217722000.0,154799000.0,128328000.0,97672000.0,73774000.0
Tax Liabilities,162826000.0,176572000.0,265875000.0,2351000.0,563000.0,4037000.0,779000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2210447000.0,2581544000.0,2557175000.0,36918000.0,28654000.0,14475000.0,7740000.0
Total liabilities,2578549000.0,2909938000.0,2842828000.0,236173000.0,222448000.0,134581000.0,97461000.0
Other comprehensive income,17043000.0,75294000.0,-66047000.0,279584000,236481000,229277000,194379000
Retained earnings (deficit),-412328000.0,-805156000.0,-453695000.0,322498000.0,244385000.0,154607000.0,73264000.0
Total shareholders equity,2616100000.0,-729761000.0,-519643000.0,588859000.0,483894000.0,382814000.0,264947000.0
Investments,0.0,0.0,2000000.0,29807000.0,30339000.0,0.0,29688000.0
Net Debt,1541352000.0,1984856000.0,2156249000.0,-237942000.0,-125973000.0,-179702000.0,-122707000.0
Other Assets,17160000.0,26044000.0,55486000.0,0.0,0.0,0.0,0.0
Other Liabilities,338460000.0,301787000.0,259617000.0,0.0,0.0,0.0,0.0
