Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,26000000.0,7000000.0,6000000.0,4000000.0,5542000.0,11295000.0,61525000.0,94869000.0
Short-term investments,0.0,0.0,0.0,4000000.0,3670000.0,0.0,0.0,0.0
Cash and short-term investments,26000000.0,7000000.0,6000000.0,8000000.0,9212000.0,11295000.0,61525000.0,94869000.0
Receivables,197000000.0,202000000.0,191000000.0,215000000.0,84000000.0,100700000.0,97000000.0,9890000.0
Inventories,398000000.0,385000000.0,445000000.0,484000000.0,110724000.0,137687000.0,131467000.0,166876000.0
Total current assets,633000000.0,614000000.0,665000000.0,751000000.0,275782000.0,274151000.0,322773000.0,393070000.0
Property Plant & Equipment Net,1016000000.0,1062000000.0,1132000000.0,1857000000.0,530537000.0,742946000.0,793031000.0,934699000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,23000000.0,23305000.0,23305000.0,23305000.0,23305000.0
Tax assets,153000000.0,143000000.0,227000000.0,475000000.0,81906000.0,135684000.0,119839000.0,0.0
Total non-current assets,1066000000.0,1118000000.0,1190000000.0,1959000000.0,601729000.0,824401000.0,886158000.0,1028405000.0
Total assets,1699000000.0,1732000000.0,1855000000.0,2710000000.0,877511000.0,1098552000.0,1208931000.0,1421475000.0
Payables,215000000.0,176000000.0,105000000.0,113000000.0,62814000.0,88412000.0,92079000.0,109683000.0
Short-term debt,0.0,60000000.0,28000000.0,2879000000.0,30000000.0,13310000.0,8501000.0,126000.0
Total current liabilities,333000000.0,365000000.0,281000000.0,3259000000.0,300409000.0,224057000.0,220936000.0,250439000.0
Long-term debt,0.0,130000000.0,265000000.0,0.0,1296906000.0,1235167000.0,1248458000.0,1262459000.0
Total debt,0.0,190000000.0,293000000.0,2879000000.0,1326906000.0,1248477000.0,1256959000.0,1262585000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,5000000.0,5000000.0,6000000.0,9000000.0,1466000.0,1456000.0,1584000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,130000000.0,265000000.0,8000000.0,1300685000.0,1241341000.0,1255232000.0,1324924000.0
Total liabilities,793000000.0,986000000.0,1085000000.0,3893000000.0,1661616000.0,1515823000.0,1530617000.0,1575363000.0
Other comprehensive income,684000000,676000000,675000000,320000000,222656000,220854000,219074000,216432000
Retained earnings (deficit),102000000.0,-62000000.0,-32000000.0,-1402000000.0,-980178000.0,-627223000.0,-516017000.0,-342188000.0
Total shareholders equity,906000000.0,746000000.0,770000000.0,-1183000000.0,-784105000.0,-417271000.0,-321686000.0,-153888000.0
Investments,0.0,0.0,0.0,27000000.0,26975000.0,23305000.0,23305000.0,23305000.0
Net Debt,-26000000.0,183000000.0,287000000.0,2875000000.0,1321364000.0,1237182000.0,1195434000.0,1167716000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,460000000.0,491000000.0,539000000.0,626000000.0,60522000.0,50425000.0,54449000.0,0.0
