Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,13899000000.0,22519000000.0,21205000000.0,24702000000.0
Short-term investments,1083000000.0,1885000000.0,784000000.0,769000000.0
Cash and short-term investments,14982000000.0,24404000000.0,21989000000.0,25471000000.0
Receivables,27805000000.0,26422000000.0,25355000000.0,8184000000.0
Inventories,8987000000.0,8489000000.0,8475000000.0,7336000000.0
Total current assets,37062000000.0,47131000000.0,44769000000.0,42567000000.0
Property Plant & Equipment Net,157383000000.0,176650000000.0,175470000000.0,159007000000.0
Goodwill and Intangible Assets,2805000000.0,2340000000.0,3272000000.0,10955000000.0
Long-term investments,2812000000.0,3859000000.0,3142000000.0,2550000000.0
Tax assets,8255000000.0,8950000000.0,9950000000.0,
Total non-current assets,185006000000.0,204235000000.0,202214000000.0,
Total assets,222068000000.0,251366000000.0,246983000000.0,218536000000.0
Payables,6327000000.0,5767000000.0,5762000000.0,6283000000.0
Short-term debt,80670000000.0,102249000000.0,118370000000.0,51388000000.0
Total current liabilities,25051000000.0,24948000000.0,24903000000.0,28167000000.0
Long-term debt,3690000000.0,7026000000.0,0.0,109976000000.0
Total debt,84360000000.0,109275000000.0,118370000000.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,4973000000.0,6714000000.0,4018000000.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,123842000000.0,144916000000.0,144530000000.0,
Total liabilities,148893000000.0,169864000000.0,169433000000.0,153419000000.0
Other comprehensive income,-94785000000.0,-81422000000.0,-84093000000.0,
Retained earnings (deficit),58161000000.0,53056000000.0,53143000000.0,23386000000.0
Total shareholders equity,71544000000.0,79802000000.0,76779000000.0,64309000000.0
Investments,3895000000.0,5744000000.0,3926000000.0,25627000000.0
Net Debt,66263000000.0,,,
Other Assets,-14771000000.0,,,
Other Liabilities,-61946000000.0,-83068000000.0,-99229000000.0,-29504000000.0
