Date,2017-09,2016-09,2015-09,2014-09,2013-09
Cash and cash equivalents,14179000000.0,1541000000.0,1424000000.0,1861000000.0,1890000000.0
Short-term investments,37000000.0,366000000.0,95000000.0,884000000.0,718000000.0
Cash and short-term investments,37000000.0,366000000.0,95000000.0,884000000.0,718000000.0
Receivables,1744000000.0,1618000000.0,1618000000.0,1187000000.0,1240000000.0
Inventories,1818000000.0,1719000000.0,1959000000.0,1495000000.0,1402000000.0
Total current assets,18633000000.0,6367000000.0,6045000000.0,6131000000.0,5873000000.0
Property Plant & Equipment Net,4637000000.0,3900000000.0,4060000000.0,3605000000.0,3473000000.0
Goodwill and Intangible Assets,13456000000,13770000000,14923000000,2215000000,2316000000
Long-term investments,38000000.0,796000000.0,1118000000.0,000000.0,000000.0
Tax assets,,,,,
Total non-current assets,19101000000.0,19219000000.0,20775000000.0,6316000000.0,6276000000.0
Total assets,37734000000.0,25586000000.0,26820000000.0,12447000000.0,12149000000.0
Payables,797000000.0,665000000.0,631000000.0,402000000.0,333000000.0
Short-term debt,203000000.0,1001000000.0,1452000000.0,203000000.0,207000000.0
Total current liabilities,3342000000.0,4400000000.0,4386000000.0,2235000000.0,2130000000.0
Long-term debt,18667000000.0,10550000000.0,11370000000.0,3768000000.0,3763000000.0
Total debt,18667000000.0,10550000000.0,11370000000.0,3768000000.0,3763000000.0
Deferred revenue,,,,,
Tax Liabilities,1609000000.0,1684000000.0,2767000000.0,383000000.0,408000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,21444000000.0,13553000000.0,15270000000.0,5159000000.0,4976000000.0
Total liabilities,24786000000.0,17953000000.0,19656000000.0,7394000000.0,7106000000.0
Other comprehensive income,-1704000000.0,-1908000000.0,-1719000000.0,-982000000.0,-496000000.0
Retained earnings (deficit),13111000000.0,12727000000.0,12314000000.0,12105000000.0,11342000000.0
Total shareholders equity,12948000000.0,7633000000.0,7164000000.0,5053000000.0,5043000000.0
Investments,38000000.0,796000000.0,1118000000.0,000000.0,000000.0
Net Debt,4691000000,10010000000,11398000000,2110000000,2080000000
Other Assets,969000000,1396000000,674000000,496000000,487000000
Other Liabilities,1168000000,1508000000,1133000000,1008000000,805000000
