Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,83366000.0,25410000.0,33410000.0,26345000.0,52883000.0,55136000.0,85900000.0,65684000.0,225207000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cash and short-term investments,83366000.0,25410000.0,33410000.0,26345000.0,52883000.0,55136000.0,85900000.0,65684000.0,
Receivables,59897000.0,29206000.0,27687000.0,25062000.0,21320000.0,16850000.0,13463000.0,11312000.0,3924000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,143263000.0,54616000.0,61097000.0,51407000.0,74203000.0,71986000.0,99363000.0,76996000.0,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599714000.0
Goodwill and Intangible Assets,199745000.0,29037000.0,29627000.0,30218000.0,30891000.0,19217000.0,10283000.0,10502000.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,6835085000.0,2536252000.0,2748162000.0,3011523000.0,2696281000.0,2044945000.0,1746799000.0,1339636000.0,
Total assets,6978348000.0,2590868000.0,2809259000.0,3062930000.0,2770484000.0,2116931000.0,1846162000.0,1416632000.0,855515000.0
Payables,360279000.0,148821000.0,149283000.0,141897000.0,106828000.0,61428000.0,47364000.0,33333000.0,20707000.0
Short-term debt,0.0,45000000.0,82000000.0,165000000.0,50000000.0,0.0,0.0,0.0,
Total current liabilities,415020000.0,193821000.0,231283000.0,306897000.0,156828000.0,61428000.0,47364000.0,33333000.0,
Long-term debt,2746898000.0,45000000.0,82000000.0,165000000.0,50000000.0,0.0,0.0,0.0,
Total debt,2746898000.0,90000000.0,164000000.0,330000000.0,100000000.0,0.0,0.0,0.0,143570000.0
Deferred revenue,54741000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2482000.0
Total non-current liabilities,2746898000.0,45000000.0,82000000.0,165000000.0,50000000.0,0.0,0.0,0.0,
Total liabilities,3218513000.0,1091967000.0,1203575000.0,1304541000.0,989393000.0,643592000.0,533211000.0,303381000.0,167063000.0
Other comprehensive income,4066008000,1685537000,1776504000,1868237000,1864879000,1541268000,1362439000,1142995000,0.0
Retained earnings (deficit),-308806000.0,-191013000.0,-169227000.0,-105765000.0,-84163000.0,-69652000.0,-49798000.0,-30252000.0,-11586000.0
Total shareholders equity,3759835000.0,1498901000.0,1605684000.0,1758389000.0,1781091000.0,1473339000.0,1312951000.0,1113251000.0,686912000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,2663532000.0,64590000.0,130590000.0,303655000.0,47117000.0,-55136000.0,-85900000.0,-65684000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,56595000.0,853146000.0,890292000.0,832644000.0,782565000.0,582164000.0,485847000.0,270048000.0,
