Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,52812880.0,21568422.0,39252432.0,14884597.0,14770584.0,7175215.0,0.0,602747.0
Short-term investments,0.0,0.0,0.0,0.0,701256.0,135432.0,0.0,0.0
Cash and short-term investments,52812880.0,21568422.0,39252432.0,14884597.0,14770584.0,7175215.0,0.0,602747.0
Receivables,787.0,202887.0,39974.0,630332.0,141029.0,10581.0,0.0,0.0
Inventories,0.0,0.0,0.0,390886.0,372249.0,119119.0,0.0,0.0
Total current assets,54607711.0,24526944.0,40692084.0,16694291.0,16095465.0,7575008.0,0.0,602747.0
Property Plant & Equipment Net,15193761.0,12973342.0,4117739.0,2768900.0,1280410.0,1014805.0,0.0,0.0
Goodwill and Intangible Assets,7678789.0,7678789.0,7678789.0,7678789.0,7678789.0,3299566.0,0.0,0.0
Long-term investments,240000.0,269424.0,509424.0,5379407.0,6886033.0,5105891.0,0.0,1042483.0
Tax assets,0.0,0.0,0.0,150082.0,0.0,0.0,0.0,0.0
Total non-current assets,37035435.0,36635352.0,27936383.0,32766131.0,27589637.0,10021718.0,0.0,1042483.0
Total assets,91643146.0,61162296.0,68628467.0,49460422.0,43685102.0,17596726.0,0.0,1645230.0
Payables,422752.0,225287.0,216154.0,260886.0,426917.0,213891.0,0.0,189296.0
Short-term debt,3836308.0,2324632.0,950220.0,1913284.0,724479.0,1416046.0,0.0,0.0
Total current liabilities,6166936.0,3676121.0,2364036.0,3019257.0,4076322.0,2201653.0,0.0,1970886.0
Long-term debt,1318440.0,1444449.0,1451278.0,0.0,0.0,0.0,0.0,0.0
Total debt,5154748.0,3769081.0,2401498.0,1913284.0,724479.0,1416046.0,0.0,0.0
Deferred revenue,6280.0,9810.0,0.0,0.0,0.0,0.0,0.0,376104.0
Tax Liabilities,28950.0,28875.0,28875.0,0.0,814288.0,20150.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1318440.0,1444449.0,1451278.0,29673.0,0.0,0.0,0.0,0.0
Total liabilities,6424754.0,3859770.0,2734513.0,3095486.0,4529011.0,2201653.0,0.0,1970886.0
Other comprehensive income,236650952,168713410,152543052,103807651,75467316,37861593,0.0,0.0
Retained earnings (deficit),-149982489.0,-111036997.0,-85546687.0,-57338311.0,-37890590.0,-22415979.0,0.0,-6342860.0
Total shareholders equity,85218392.0,57302526.0,65893954.0,46364936.0,39156091.0,15395073.0,0.0,-325656.0
Investments,240000.0,269424.0,509424.0,5379407.0,7587289.0,5241323.0,0.0,1042483.0
Net Debt,-47658132.0,-17799341.0,-36850934.0,-12971313.0,-14046105.0,-5759169.0,0.0,-602747.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,0.0,46556.0,452689.0,0.0,0.0,0.0
