Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,1574000000.0,1477000000.0,1376000000.0,1301000000.0,1245000000.0,1292000000.0,1333000000.0,1297000000.0,0.0,0.0,1166000000.0
Stock-based compensation,86000000.0,89000000.0,101000000.0,90000000.0,72000000.0,65000000.0,58000000.0,29000000.0,0.0,0.0,26000000.0
Operating Cash Flow,3874000000.0,3570000000.0,3180000000.0,2960000000.0,2498000000.0,2331000000.0,2455000000.0,2295000000.0,0.0,0.0,2362000000.0
Capital Expenditure,1818000000.0,1694000000.0,1509000000.0,1339000000.0,1233000000.0,1151000000.0,1271000000.0,1510000000.0,0.0,0.0,-1179000000.0
Acquisitions and disposals,-521000000.0,-460000000.0,-200000000.0,-611000000.0,-554000000.0,-35000000.0,-724000000.0,-250000000.0,-0.0,-0.0,-274000000.0
Investment purchases and sales,-248000000.0,-1004000000.0,-750000000.0,-725000000.0,-600000000.0,-600000000.0,-239000000.0,0.0,0.0,0.0,0.0
Investing Cash flow,-2376000000.0,-2169000000.0,-1379000000.0,-1932000000.0,-1611000000.0,990000000.0,-1900000000.0,-1830000000.0,0.0,0.0,-1250000000.0
Issuance (repayment) of debt,-533000000.0,-499000000.0,-1907000000.0,-2682000000.0,-2764000000.0,-3568000000.0,-1152000000.0,-1058000000.0,-0.0,-0.0,414000000.0
Issuance (buybacks) of shares,-248000000.0,-1004000000.0,-750000000.0,-725000000.0,-600000000.0,-600000000.0,-239000000.0,-194000000.0,0.0,0.0,-206000000.0
Dividend payments,-876000000.0,-802000000.0,-750000000.0,-726000000.0,-695000000.0,-693000000.0,-683000000.0,-658000000.0,-0.0,-604000000.0,-569000000.0
Financing Cash Flow,1964000000.0,-1508000000.0,-1811000000.0,-1035000000.0,-2155000000.0,-2072000000.0,-687000000.0,-530000000.0,0.0,0.0,-457000000.0
Effect of forex changes on cash,2000000.0,-3000000.0,0.0,0.0,-3000000.0,-5000000.0,-4000000.0,1000000.0,0.0,0.0,5000000.0
Net cash flow / Change in cash,3561000000.0,61000000.0,-10000000.0,-7000000.0,-1268000000.0,1249000000.0,-136000000.0,-64000000.0,0.0,0.0,660000000.0
Free Cash Flow,2056000000.0,1876000000.0,1671000000.0,1621000000.0,1265000000.0,1180000000.0,1184000000.0,785000000.0,0.0,0.0,1183000000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4671
