Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,9608000.0,0.0,0.0,0.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,9608000.0,0.0,0.0,0.0
Receivables,56940000.0,51672000.0,47050000.0,41406000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,66548000.0,51672000.0,47050000.0,41406000.0
Property Plant & Equipment Net,0.0,1268988000.0,1279752000.0,1295656000.0
Goodwill and Intangible Assets,75803000.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,1468063000.0,,,
Total assets,1534611000.0,1411683000.0,1422335000.0,1443217000.0
Payables,0.0,18196000.0,10231000.0,9875000.0
Short-term debt,413000000.0,0.0,0.0,0.0
Total current liabilities,419004000.0,11082000.0,10231000.0,9875000.0
Long-term debt,413000000.0,799000000.0,64000000.0,65000000.0
Total debt,826000000.0,799427000.0,64269000.0,64577000.0
Deferred revenue,6004000.0,5794000.0,6537000.0,4415000.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,413000000.0,,,
Total liabilities,506338000.0,849475000.0,109150000.0,109047000.0
Other comprehensive income,937965000,0.0,0.0,0.0
Retained earnings (deficit),89657000.0,15269000.0,0.0,1334000000.0
Total shareholders equity,1028273000.0,562208000.0,1313185000.0,1334170000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,816392000.0,,,
Other Assets,0.0,,,
Other Liabilities,0.0,-7114000.0,0.0,0.0
