Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,1491000000.0,2558000000.0,1513000000.0,1338000000.0,2806000000.0,2771200000.0,1757500000.0,904600000.0,987000000.0,918100000.0
Short-term investments,448000000.0,33000000.0,47000000.0,71000000.0,85000000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1491000000.0,2591000000.0,1560000000.0,1409000000.0,2891000000.0,2771200000.0,1757500000.0,904600000.0,987000000.0,918100000.0
Receivables,130000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393200000.0,323500000.0
Inventories,41000000.0,39000000.0,20000000.0,21000000.0,43000000.0,45600000.0,52000000.0,44900000.0,50400000.0,52700000.0
Total current assets,2265000000.0,3459000000.0,4988000000.0,1771000000.0,3673000000.0,3770300000.0,3493600000.0,1837200000.0,1790500000.0,1598900000.0
Property Plant & Equipment Net,16045000000.0,16228000000.0,7446000000.0,7598000000.0,13456000000.0,13237900000.0,15701700000.0,17266000000.0,17766600000.0,17924800000.0
Goodwill and Intangible Assets,7021000000.0,5424000000.0,2041000000.0,2239000000.0,5516000000.0,6551000000.0,7146000000.0,8120700000.0,8132700000.0,8408200000.0
Long-term investments,99000000.0,4434000000.0,3846000000.0,1871000000.0,0.0,28500000.0,0.0,94200000.0,94000000.0,94000000.0
Tax assets,10000000.0,2000000.0,0.0,28000000.0,5000000.0,8700000.0,114900000.0,170500000.0,175800000.0,148200000.0
Total non-current assets,23510000000.0,22053000000.0,9906000000.0,10424000000.0,19862000000.0,20918600000.0,24504500000.0,26678400000.0,26797200000.0,27380300000.0
Total assets,25775000000.0,25512000000.0,14894000000.0,12195000000.0,23535000000.0,24688900000.0,27998100000.0,28515600000.0,28587700000.0,28979200000.0
Payables,399000000.0,318000000.0,215000000.0,179000000.0,349000000.0,442700000.0,376200000.0,293900000.0,251400000.0,260800000.0
Short-term debt,164000000.0,64000000.0,89000000.0,187000000.0,15779000000.0,197100000.0,879900000.0,40400000.0,55600000.0,74300000.0
Total current liabilities,2000000000.0,1888000000.0,7748000000.0,2006000000.0,18280000000.0,2530800000.0,2588300000.0,1602800000.0,1582800000.0,1605500000.0
Long-term debt,8801000000.0,8849000000.0,6749000000.0,6777000000.0,7434000000.0,20918400000.0,20532200000.0,19759500000.0,18785500000.0,18868800000.0
Total debt,8965000000.0,8913000000.0,6838000000.0,6964000000.0,23213000000.0,21115500000.0,21412100000.0,19799900000.0,18841100000.0,18943100000.0
Deferred revenue,144000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,157000000.0,137000000.0,28000000.0,34000000.0,146000000.0,130000000.0,147000000.0,0.0,5623700000.0,5856900000.0
Deposit Liabilities,92000000.0,189000000.0,87000000.0,76000000.0,150000000.0,203500000.0,138600000.0,0.0,0.0,0.0
Total non-current liabilities,9536000000.0,9426000000.0,8471000000.0,7768000000.0,9513000000.0,23394400000.0,24866300000.0,24957600000.0,25332300000.0,28240700000.0
Total liabilities,22525000000.0,22287000000.0,18071000000.0,11208000000.0,28532000000.0,27810900000.0,28409800000.0,27508900000.0,26915100000.0,29846200000.0
Other comprehensive income,13639000000,13896000000,7576000000,8169000000,8121000000,7214200000,6938100000,6885100000,-168800000.0,-134000000.0
Retained earnings (deficit),-10372000000.0,-10684000000.0,-10753000000.0,-7184000000.0,-13104000000.0,-10320700000.0,-7280200000.0,-5782700000.0,-5105600000.0,-4269300000.0
Total shareholders equity,3250000000.0,3225000000.0,-3177000000.0,987000000.0,-4997000000.0,-3122000000.0,-411700000.0,1006700000.0,1632800000.0,-922900000.0
Investments,547000000.0,4467000000.0,3893000000.0,1942000000.0,85000000.0,28500000.0,0.0,94200000.0,94000000.0,94000000.0
Net Debt,7474000000.0,6355000000.0,5325000000.0,5626000000.0,20407000000.0,18344300000.0,19654600000.0,18895300000.0,17854100000.0,18025000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359900000.0,304600000.0
Other Liabilities,10989000000.0,10973000000.0,1852000000.0,1434000000.0,739000000.0,1885700000.0,955200000.0,948500000.0,1275800000.0,1270400000.0
