Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30
Depreciation & Amortization,89800000.0,79100000.0,70300000.0,64000000.0,76500000.0,52300000.0,51100000.0,59900000.0,59600000.0
Stock-based compensation,30500000.0,35700000.0,55400000.0,36400000.0,30400000.0,21000000.0,14100000.0,14300000.0,13200000.0
Operating Cash Flow,483100000.0,461600000.0,431000000.0,320100000.0,267900000.0,245900000.0,246500000.0,227800000.0,233600000.0
Capital Expenditure,0.0,0.0,0.0,0.0,0.0,-44100000.0,-30900000.0,-43300000.0,-46800000.0
Acquisitions and disposals,-513000000.0,-29000000.0,-0.0,-18100000.0,-36600000.0,-25700000.0,0.0,-267000000.0,-431400000.0
Investment purchases and sales,-524100000.0,-623600000.0,-700000000.0,-561000000.0,-50000000.0,-4200000.0,-5300000.0,0.0,0.0
Investing Cash flow,-623200000.0,-113500000.0,-87900000.0,-81600000.0,-40800000.0,-74000000.0,-36200000.0,-310300000.0,-478200000.0
Issuance (repayment) of debt,-806500000.0,-46400000.0,-36900000.0,-20000000.0,-781400000.0,-1100000.0,-2000000.0,-700000.0,-4900000.0
Issuance (buybacks) of shares,-524100000.0,-623600000.0,-700000000.0,-561000000.0,-50000000.0,0.0,0.0,0.0,0.0
Dividend payments,-74800000.0,-80100000.0,-80700000.0,-82300000.0,-58200000.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-349000000.0,-271200000.0,159900000.0,-419300000.0,-199900000.0,-48300000.0,-153900000.0,2800000.0,289700000.0
Effect of forex changes on cash,-6900000.0,1400000.0,4000000.0,-8300000.0,-21800000.0,2900000.0,-3200000.0,-14900000.0,18500000.0
Net cash flow / Change in cash,311400000.0,78300000.0,507000000.0,-189100000.0,5400000.0,126500000.0,53200000.0,-94600000.0,63600000.0
Free Cash Flow,483100000.0,461600000.0,431000000.0,320100000.0,267900000.0,201800000.0,215600000.0,184500000.0,186800000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0846,0.0846,0.0846,
