Date,2018-12-28,2017-12-29,2016-12-30,2016-01-01,2015-01-02,2013-12-27,2012-12-28,2011-12-28,2010-12-31,2010-01-01
Cash and cash equivalents,15259000.0,14424000.0,22668000.0,16487000.0,20371000.0,978000.0,10006000.0,3001000.0,0.0,8445000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,15259000.0,14424000.0,22668000.0,16487000.0,20371000.0,978000.0,10006000.0,3001000.0,0.0,8445000.0
Receivables,61346000.0,38441000.0,30285000.0,17929000.0,13189000.0,13167000.0,15484000.0,37629000.0,0.0,16819000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,136094000.0,83190000.0,75241000.0,50515000.0,48182000.0,33525000.0,37227000.0,42354000.0,0.0,26815000.0
Property Plant & Equipment Net,7998000.0,5306000.0,4511000.0,3684000.0,1384000.0,691000.0,979000.0,1217000.0,0.0,1596000.0
Goodwill and Intangible Assets,142112000.0,48850000.0,27888000.0,17642000.0,0.0,0.0,12000.0,15257000.0,0.0,10520000.0
Long-term investments,23130000.0,23130000.0,23130000.0,23130000.0,23130000.0,23130000.0,23130000.0,0.0,0.0,0.0
Tax assets,12321000.0,5213000.0,6742000.0,6119000.0,-3131000.0,-3688000.0,-3452000.0,5100000.0,0.0,1134000.0
Total non-current assets,165742000.0,54982000.0,33106000.0,21830000.0,6477000.0,4712000.0,4750000.0,21957000.0,0.0,13517000.0
Total assets,301836000.0,138172000.0,108347000.0,72345000.0,54659000.0,38237000.0,41977000.0,64311000.0,0.0,40332000.0
Payables,36829000.0,20826000.0,17395000.0,5561000.0,3237000.0,3957000.0,6983000.0,8182000.0,0.0,1457000.0
Short-term debt,8572000.0,383000.0,3972000.0,4039000.0,355000.0,517000.0,628000.0,2796000.0,0.0,1636000.0
Total current liabilities,91310000.0,56358000.0,51052000.0,28016000.0,23776000.0,17819000.0,24128000.0,29271000.0,0.0,10111000.0
Long-term debt,63139000.0,2500000.0,2074000.0,1085000.0,306000.0,85000.0,124000.0,747000.0,0.0,1104000.0
Total debt,71711000.0,2883000.0,6046000.0,5124000.0,661000.0,602000.0,752000.0,3543000.0,0.0,2740000.0
Deferred revenue,5075000.0,7321000.0,8377000.0,6218000.0,3863000.0,2247000.0,3419000.0,752000.0,0.0,1030000.0
Tax Liabilities,424000.0,363000.0,0.0,0.0,0.0,0.0,0.0,7349000.0,0.0,1479000.0
Deposit Liabilities,0.0,92000.0,139000.0,106000.0,79000.0,232000.0,88000.0,0.0,0.0,0.0
Total non-current liabilities,64509000.0,5940000.0,4630000.0,2153000.0,776000.0,290000.0,622000.0,747000.0,0.0,1104000.0
Total liabilities,157547000.0,67520000.0,58429000.0,34729000.0,24246000.0,18024000.0,24626000.0,30018000.0,0.0,11215000.0
Other comprehensive income,114008000,50976000,42376000,38377000,35436000,34654000,34423000,0.0,0.0,0.0
Retained earnings (deficit),30171000.0,19588000.0,7459000.0,-840000.0,-5099000.0,-14515000.0,-17145000.0,155000.0,0.0,-4395000.0
Total shareholders equity,144289000.0,70652000.0,49918000.0,37616000.0,30413000.0,20213000.0,17351000.0,34293000.0,0.0,29117000.0
Investments,23130000.0,23130000.0,23130000.0,23130000.0,23130000.0,23130000.0,23130000.0,0.0,0.0,0.0
Net Debt,56452000.0,-11541000.0,-16622000.0,-11363000.0,-19710000.0,-376000.0,-9254000.0,542000.0,0.0,-5705000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724000.0,0.0,1551000.0
Other Liabilities,1728000.0,5222000.0,2747000.0,4560000.0,0.0,0.0,0.0,18293000.0,0.0,7018000.0
