Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,297532000.0,128586000.0,119051000.0,102030000.0,89095000.0,114254000.0,153020000.0,55535000.0,61091000.0,85137000.0
Short-term investments,8241000.0,9003000.0,5937000.0,8946000.0,0.0,0.0,0.0,0.0,,
Cash and short-term investments,305773000.0,137589000.0,124988000.0,110976000.0,89095000.0,114254000.0,153020000.0,55535000.0,,
Receivables,53011000.0,10780000.0,5096000.0,9930000.0,13939000.0,0.0,0.0,0.0,25585000.0,35524000.0
Inventories,24403000.0,23967000.0,19068000.0,28738000.0,27163000.0,9413000.0,7126000.0,7087000.0,3845000.0,0.0
Total current assets,488940000.0,448408000.0,341639000.0,253783000.0,246375000.0,123667000.0,160146000.0,62622000.0,,
Property Plant & Equipment Net,116288000.0,113519000.0,98439000.0,106308000.0,106085000.0,18710000.0,15441000.0,15577000.0,16648000.0,19419000.0
Goodwill and Intangible Assets,927934000.0,964900000.0,958543000.0,1172265000.0,1294698000.0,211619000.0,214135000.0,218338000.0,211478000.0,202508000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tax assets,69820000.0,42919000.0,65518000.0,102557000.0,9591000.0,91044000.0,104664000.0,119538000.0,131547000.0,148764000.0
Total non-current assets,1059321000.0,1088666000.0,1066524000.0,1320282000.0,1460910000.0,403660000.0,393749000.0,466445000.0,,
Total assets,1548261000.0,1537074000.0,1408163000.0,1574065000.0,1707285000.0,527327000.0,553895000.0,529067000.0,458394000.0,501767000.0
Payables,129238000.0,134504000.0,94391000.0,101512000.0,104668000.0,60701000.0,35374000.0,32223000.0,28562000.0,28482000.0
Short-term debt,8200000.0,8200000.0,10000000.0,10000000.0,10000000.0,0.0,0.0,0.0,,
Total current liabilities,471636000.0,460448000.0,343514000.0,251331000.0,233825000.0,60701000.0,35374000.0,32223000.0,,
Long-term debt,1155016000.0,1159643000.0,1111880000.0,1153579000.0,1178787000.0,103000000.0,121500000.0,174000000.0,,
Total debt,1163216000.0,1167843000.0,1121880000.0,1163579000.0,1188787000.0,103000000.0,121500000.0,174000000.0,208750000.0,249750000.0
Deferred revenue,12887000.0,10450000.0,9222000.0,10836000.0,8016000.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1917000.0,2112000.0,2587000.0,1654000.0,3195000.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,8781000.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1185520000.0,1217259000.0,1172442000.0,1185314000.0,1241987000.0,194044000.0,226164000.0,174000000.0,,
Total liabilities,1657156000.0,1677707000.0,1515956000.0,1436645000.0,1475812000.0,308723000.0,355136000.0,369209000.0,314916000.0,356358000.0
Other comprehensive income,122465000,105729000,88524000,81831000,69662000,67676000,72500000,59507000,2587000.0,2190000.0
Retained earnings (deficit),-229457000.0,-246202000.0,-194299000.0,55180000.0,160152000.0,148012000.0,123614000.0,97925000.0,88796000.0,71302000.0
Total shareholders equity,-108895000.0,-140633000.0,-107793000.0,137420000.0,231473000.0,218604000.0,198759000.0,159858000.0,143478000.0,145497000.0
Investments,8241000.0,9003000.0,5937000.0,8946000.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,865684000.0,1039257000.0,1002829000.0,1061549000.0,1099692000.0,-11254000.0,-31520000.0,118465000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,0.0,0.0,0.0,0.0,0.0,53978000.0,93598000.0,162986000.0,,
