Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,70244000.0,54738000.0,83194000.0,85783000.0,74016000.0,119081000.0,179782000.0,341108000.0,385374000.0,288736000.0
Short-term investments,393000.0,522925000.0,610616000.0,585484000.0,533178000.0,462481000.0,208413000.0,157444000.0,,
Cash and short-term investments,70637000.0,577663000.0,693810000.0,671267000.0,607194000.0,581562000.0,388195000.0,498552000.0,,
Receivables,22000.0,1000.0,2364000.0,5000.0,4394000.0,4521000.0,102000.0,0.0,37270000.0,5419000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,70659000.0,577664000.0,696174000.0,671272000.0,611588000.0,586083000.0,388297000.0,498552000.0,,
Property Plant & Equipment Net,38777000.0,39149000.0,40175000.0,43103000.0,45948000.0,48594000.0,47016000.0,62548000.0,68359000.0,72616000.0
Goodwill and Intangible Assets,34715000.0,1586000.0,1932000.0,2280000.0,2627000.0,3163000.0,3975000.0,7609000.0,8980000.0,10260000.0
Long-term investments,46894000.0,17744000.0,47956000.0,31523000.0,25690000.0,251529000.0,187890000.0,0.0,,
Tax assets,5779000.0,15089000.0,32818000.0,39635000.0,48632000.0,57550000.0,4546000.0,0.0,0.0,0.0
Total non-current assets,3282622000.0,2211691000.0,1852776000.0,1737794000.0,1637142000.0,1623860000.0,1635570000.0,1808854000.0,,
Total assets,3353281000.0,2789355000.0,2548950000.0,2409066000.0,2248730000.0,2209943000.0,2023867000.0,2307406000.0,2535248000.0,2965364000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11739000.0,21309000.0
Short-term debt,39388000.0,35569000.0,35569000.0,35569000.0,35569000.0,40723000.0,50175000.0,50175000.0,,
Total current liabilities,39976000.0,36293000.0,36409000.0,36545000.0,36660000.0,42395000.0,52046000.0,50175000.0,,
Long-term debt,25696000.0,47841000.0,9428000.0,11949000.0,12464000.0,17181000.0,17622000.0,0.0,,
Total debt,65084000.0,83410000.0,44997000.0,47518000.0,48033000.0,57904000.0,67797000.0,50175000.0,121207000.0,224070000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,588000.0,724000.0,840000.0,976000.0,1091000.0,1672000.0,1871000.0,0.0,0.0,0.0
Deposit Liabilities,2913428000.0,2400534000.0,2225719000.0,2085963000.0,1924302000.0,1884806000.0,1779537000.0,2086125000.0,2251838000.0,2565768000.0
Total non-current liabilities,31475000.0,62930000.0,42246000.0,51584000.0,61096000.0,74731000.0,22168000.0,0.0,,
Total liabilities,3014287000.0,2524422000.0,2299970000.0,2157974000.0,1998359000.0,1978362000.0,1888892000.0,2204779000.0,2416163000.0,2855503000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,84204000,79857000,-13120000.0,-15679000.0
Retained earnings (deficit),-28270000.0,-54054000.0,-65657000.0,-82334000.0,-96455000.0,-110347000.0,-192408000.0,-214259000.0,-189902000.0,-169098000.0
Total shareholders equity,338994000.0,264933000.0,248980000.0,251092000.0,250371000.0,231581000.0,134975000.0,102627000.0,119085000.0,109861000.0
Investments,47287000.0,540669000.0,658572000.0,617007000.0,558868000.0,714010000.0,396303000.0,157444000.0,1901486000.0,2459221000.0
Net Debt,-5160000.0,28672000.0,-38197000.0,-38265000.0,-25983000.0,-61177000.0,-111985000.0,-290933000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,2942836000.0,2425199000.0,2221315000.0,2069845000.0,1900603000.0,1861236000.0,1814678000.0,2154604000.0,,
