Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,990000000.0,1024000000.0,1493000000.0,753000000.0,634000000.0
Stock-based compensation,30000000.0,52000000.0,54000000.0,72000000.0,72000000.0
Operating Cash Flow,1211000000.0,799000000.0,1430000000.0,1014000000.0,955000000.0
Capital Expenditure,-1341000000.0,-696000000.0,-1195000000.0,-1882000000.0,-1993000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-48000000,37000000,-26000000,-17000000,6000000
Investing Cash flow,-1105000000.0,-654000000.0,-329000000.0,-1743000000.0,-2246000000.0
Issuance (repayment) of debt,-36000000.0,-207000000.0,-1065000000.0,-994000000.0,-300000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-97000000.0,-294000000.0,-1256000000.0,586000000.0,1158000000.0
Effect of forex changes on cash,000000.0,000000.0,-1000000.0,000000.0,1000000.0
Net cash flow / Change in cash,9000000.0,-149000000.0,-156000000.0,-143000000.0,-132000000.0
Free Cash Flow,-130000000.0,103000000.0,235000000.0,-868000000.0,-1038000000.0
Net Cash/Marketcap,,,,,
