Date,2018-12-30,2017-12-31,2016-12-25,2015-12-27,2014-12-28,2013-12-29,2012-12-30,2011-12-25,2010-12-26,2009-12-27
Cash and cash equivalents,18569000.0,17714000.0,11732000.0,22705000.0,22408000.0,17108000.0,22440000.0,35036000.0,17889000.0,20268000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,18569000.0,17714000.0,11732000.0,22705000.0,22408000.0,17108000.0,22440000.0,35036000.0,17889000.0,20268000.0
Receivables,25034000.0,26499000.0,24166000.0,27760000.0,23740000.0,22568000.0,16386000.0,14785000.0,6983000.0,5179000.0
Inventories,27370000.0,29553000.0,29899000.0,28223000.0,25947000.0,21992000.0,18371000.0,18040000.0,16037000.0,14526000.0
Total current assets,98549000.0,104804000.0,92846000.0,96740000.0,99932000.0,80646000.0,74504000.0,80647000.0,53625000.0,55205000.0
Property Plant & Equipment Net,565142000.0,638151000.0,656439000.0,603686000.0,496262000.0,444727000.0,413258000.0,402360000.0,414048000.0,431536000.0
Goodwill and Intangible Assets,130447000.0,135252000.0,138205000.0,121530000.0,126594000.0,99325000.0,99728000.0,100738000.0,104825000.0,109195000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,2900000.0,0.0,0.0,0.0
Tax assets,38688000.0,19932000.0,13206000.0,0.0,4677000.0,2952000.0,3010000.0,1429000.0,5116000.0,8840000.0
Total non-current assets,745392000.0,805811000.0,825699000.0,743239000.0,635957000.0,553999000.0,522628000.0,512329000.0,525632000.0,544890000.0
Total assets,843941000.0,910615000.0,918545000.0,839979000.0,735889000.0,634645000.0,597132000.0,592976000.0,579257000.0,600095000.0
Payables,39024000.0,35347000.0,13740000.0,23392000.0,28522000.0,19117000.0,14241000.0,14798000.0,12776000.0,10891000.0
Short-term debt,786000.0,741000.0,658000.0,531000.0,583000.0,826000.0,784000.0,757000.0,19577000.0,19518000.0
Total current liabilities,171149000.0,160339000.0,141009000.0,177673000.0,163669000.0,139912000.0,102283000.0,106486000.0,97416000.0,95422000.0
Long-term debt,193375000.0,266375000.0,336375000.0,202875000.0,139375000.0,79375000.0,125000000.0,9924000.0,138945000.0,171816000.0
Total debt,194161000.0,267116000.0,337033000.0,203406000.0,139958000.0,80201000.0,125784000.0,10681000.0,158522000.0,191334000.0
Deferred revenue,55360000.0,55915000.0,50199000.0,48392000.0,45049000.0,35740000.0,28187000.0,24139000.0,14391000.0,15437000.0
Tax Liabilities,304000.0,287000.0,170000.0,228000.0,319000.0,401000.0,335000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,281420000.0,353386000.0,419143000.0,280554000.0,209188000.0,141769000.0,181729000.0,56346000.0,181180000.0,216051000.0
Total liabilities,461136000.0,523180000.0,570492000.0,465668000.0,376118000.0,287242000.0,290213000.0,298278000.0,278596000.0,311473000.0
Other comprehensive income,11247000,8223000,302000,38656000,68365000,86659000,78385000,94826000,-197000.0,-1212000.0
Retained earnings (deficit),376341000.0,382760000.0,352741000.0,341016000.0,293312000.0,260751000.0,228512000.0,200181000.0,179604000.0,172305000.0
Total shareholders equity,382805000.0,387435000.0,348053000.0,374311000.0,359771000.0,347403000.0,306919000.0,294698000.0,300661000.0,288622000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,2900000.0,0.0,0.0,0.0
Net Debt,175592000.0,249402000.0,325301000.0,180701000.0,117550000.0,63093000.0,103344000.0,-24355000.0,140633000.0,171066000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12716000.0,15232000.0
Other Liabilities,8567000.0,9455000.0,10340000.0,7441000.0,3261000.0,5561000.0,6201000.0,135446000.0,65063000.0,65013000.0
