Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,122991000.0,82508000.0,88139000.0,70113000.0,148228000.0,85876000.0,84994000.0,146399000.0,66379000.0,62635000.0
Short-term investments,812891000.0,628985000.0,539604000.0,471318000.0,354686000.0,370120000.0,402039000.0,396175000.0,,
Cash and short-term investments,935882000.0,711493000.0,627743000.0,541431000.0,502914000.0,455996000.0,487033000.0,542574000.0,,
Receivables,12424000.0,9223000.0,8408000.0,7432000.0,6826000.0,6866000.0,6692000.0,7093000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,948306000.0,720716000.0,636151000.0,548863000.0,509740000.0,462862000.0,493725000.0,549667000.0,,
Property Plant & Equipment Net,78383000.0,72682000.0,75165000.0,77271000.0,77988000.0,82548000.0,72728000.0,64612000.0,64530000.0,64193000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,75142000.0,65057000.0,56164000.0,56573000.0,57010000.0
Long-term investments,812891000.0,628985000.0,539604000.0,471318000.0,354686000.0,370120000.0,402039000.0,396175000.0,,
Tax assets,17338000.0,11913000.0,28043000.0,29974000.0,36766000.0,42165000.0,32737000.0,32219000.0,29235000.0,29480000.0
Total non-current assets,3950706000.0,3411565000.0,3348252000.0,3165196000.0,2951893000.0,2905376000.0,2423741000.0,2227442000.0,,
Total assets,4899012000.0,4132281000.0,3984403000.0,3714059000.0,3461633000.0,3368238000.0,2917466000.0,2777109000.0,2637295000.0,2622620000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,4053000.0,16495000.0,16495000.0,16495000.0,16495000.0,137798000.0,114646000.0,0.0,,
Total current liabilities,5864000.0,18384000.0,18146000.0,18659000.0,18893000.0,142515000.0,119022000.0,0.0,,
Long-term debt,40000000.0,54000000.0,64100000.0,13000000.0,0.0,16495000.0,16495000.0,16495000.0,,
Total debt,44053000.0,70495000.0,80595000.0,29495000.0,16495000.0,154293000.0,131141000.0,16495000.0,129205000.0,135288000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1811000.0,1889000.0,1651000.0,2164000.0,2398000.0,4717000.0,4376000.0,0.0,0.0,0.0
Deposit Liabilities,3975559000.0,3315634000.0,3231653000.0,3083975000.0,2872787000.0,2785133000.0,2409316000.0,2221268000.0,2171375000.0,2163722000.0
Total non-current liabilities,57338000.0,65913000.0,67860000.0,17088000.0,2667000.0,18308000.0,21280000.0,16495000.0,,
Total liabilities,4298248000.0,3629774000.0,3541965000.0,3294787000.0,3070780000.0,2980615000.0,2584192000.0,2465975000.0,2322434000.0,2313718000.0
Other comprehensive income,81660000,16051000,0.0,0.0,0.0,12394000,0.0,0.0,-2497000.0,-2554000.0
Retained earnings (deficit),485967000.0,444481000.0,417017000.0,390690000.0,362211000.0,333970000.0,309270000.0,291050000.0,270905000.0,253167000.0
Total shareholders equity,600764000.0,502507000.0,442438000.0,419272000.0,390853000.0,387623000.0,333274000.0,311134000.0,314861000.0,308902000.0
Investments,1625782000.0,1257970000.0,1079208000.0,942636000.0,709372000.0,740240000.0,804078000.0,792350000.0,2300361000.0,2287824000.0
Net Debt,-78938000.0,-12013000.0,-7544000.0,-40618000.0,-131733000.0,68417000.0,46147000.0,-129904000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,4235046000.0,3545477000.0,3455959000.0,3259040000.0,3049220000.0,2819792000.0,2443890000.0,2449480000.0,,
