Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,216647000.0,184472000.0,196931000.0,116666000.0,48651000.0
Short-term investments,2523000.0,2469000.0,4049000.0,0.0,0.0
Cash and short-term investments,219170000.0,186941000.0,200980000.0,116666000.0,48651000.0
Receivables,172510000.0,118435000.0,223485000.0,286204000.0,308576000.0
Inventories,456970000.0,361231000.0,316702000.0,425372000.0,439017000.0
Total current assets,882579000.0,691291000.0,861675000.0,851761000.0,803422000.0
Property Plant & Equipment Net,888862000.0,917974000.0,781606000.0,971573000.0,479546000.0
Goodwill and Intangible Assets,254670000.0,263945000.0,293049000.0,498470000.0,53091000.0
Long-term investments,70343000.0,89315000.0,15668000.0,0.0,471000.0
Tax assets,41993000.0,22431000.0,64819000.0,48343000.0,20978000.0
Total non-current assets,1241238000.0,1308966000.0,1157626000.0,1539400000.0,584736000.0
Total assets,2123817000.0,2000257000.0,2019301000.0,2391161000.0,1388158000.0
Payables,267951000.0,205832000.0,188444000.0,154900000.0,176191000.0
Short-term debt,32127000.0,24861000.0,243670000.0,195983000.0,158861000.0
Total current liabilities,499077000.0,450196000.0,626756000.0,492688000.0,411896000.0
Long-term debt,527950000.0,409045000.0,182858000.0,313444000.0,353820000.0
Total debt,560077000.0,433906000.0,426528000.0,509427000.0,512681000.0
Deferred revenue,1434000.0,3172000.0,3949000.0,4389000.0,4277000.0
Tax Liabilities,79714000.0,72561000.0,140496000.0,202635000.0,53352000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,740368000.0,612303000.0,500503000.0,603500000.0,468585000.0
Total liabilities,1239445000.0,1062499000.0,1127259000.0,1096188000.0,880481000.0
Other comprehensive income,-207366000.0,-164675000.0,-217423000.0,-217104000.0,-152530000.0
Retained earnings (deficit),43661000.0,-678000.0,-338427000.0,-43268000.0,-16604000.0
Total shareholders equity,768227000.0,816024000.0,766486000.0,1153150000.0,489699000.0
Investments,72866000.0,91784000.0,19717000.0,0.0,471000.0
Net Debt,340907000.0,,,,
Other Assets,34350000.0,,,,
Other Liabilities,198999000.0,219503000.0,194642000.0,141805000.0,76844000.0
