Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,275100000.0,445400000.0,1159700000.0,121300000.0,664800000.0,165600000.0,487100000.0,430700000.0,1050700000.0,1141400000.0
Short-term investments,329000000.0,440000000.0,1442600000.0,1180000000.0,757300000.0,50000000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,604100000.0,885400000.0,2602300000.0,1301300000.0,1422100000.0,215600000.0,487100000.0,430700000.0,1050700000.0,1141400000.0
Receivables,344700000.0,345400000.0,361000000.0,582000000.0,883300000.0,855700000.0,811400000.0,851700000.0,214600000.0,324600000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,12714000000.0,13013900000.0,11095200000.0,11325400000.0,13149800000.0,17937700000.0,16841400000.0,16217500000.0,5614800000.0,5094400000.0
Property Plant & Equipment Net,12616200000.0,12873700000.0,10919300000.0,11087800000.0,12534800000.0,14311000000.0,13145600000.0,12421900000.0,5049900000.0,4477300000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,276100000.0,3274000000.0,3274000000.0,3274000000.0,336200000.0,336200000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60500000.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,5406400000.0,5137400000.0,5265100000.0,6317800000.0,6715800000.0,5626700000.0,5723500000.0,5681700000.0,737500000.0,755200000.0
Total assets,14023700000.0,14625900000.0,14374500000.0,13610500000.0,16040800000.0,19472900000.0,18565300000.0,17898800000.0,7051500000.0,6747200000.0
Payables,210500000.0,432600000.0,145900000.0,224600000.0,373200000.0,341100000.0,357800000.0,644400000.0,163500000.0,159100000.0
Short-term debt,0.0,0.0,331900000.0,0.0,34800000.0,47500000.0,47500000.0,172500000.0,17200000.0,17200000.0
Total current liabilities,528500000.0,758500000.0,854400000.0,775500000.0,1102100000.0,1047300000.0,989700000.0,1332600000.0,349000000.0,484900000.0
Long-term debt,5010400000.0,4750700000.0,4942600000.0,5868600000.0,5885600000.0,4718900000.0,4798400000.0,4877600000.0,240100000.0,257200000.0
Total debt,5010400000.0,4750700000.0,5274500000.0,5868600000.0,5920400000.0,4766400000.0,4845900000.0,5050100000.0,257300000.0,274400000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,162900000.0,362100000.0,351700000.0,339500000.0,358000000.0,377300000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,5406400000.0,5137400000.0,5265100000.0,6317800000.0,6715800000.0,5626700000.0,5723500000.0,5681700000.0,737500000.0,755200000.0
Total liabilities,5934900000.0,5895900000.0,6119500000.0,7093300000.0,7817900000.0,6674000000.0,6713200000.0,7014300000.0,1086500000.0,1240100000.0
Other comprehensive income,18200000.0,28600000.0,19000000.0,12500000.0,11900000.0,18200000.0,20100000.0,8600000.0,11100000.0,5200000.0
Retained earnings (deficit),874200000.0,1532700000.0,1864100000.0,985300000.0,2720400000.0,7327300000.0,6434700000.0,5613100000.0,5305000000.0,4879200000.0
Total shareholders equity,8091400000.0,8732100000.0,8250600000.0,6512900000.0,8215000000.0,12791600000.0,11846400000.0,10879300000.0,5959500000.0,5499200000.0
Investments,329000000.0,440000000.0,1442600000.0,1180000000.0,757300000.0,50000000.0,0.0,0.0,0.0,60500000.0
Net Debt,4406300000.0,3865300000.0,2672200000.0,4567300000.0,4498300000.0,4550800000.0,4358800000.0,4619400000.0,-793400000.0,-867000000.0
Other Assets,360900000.0,381200000.0,316000000.0,401800000.0,585600000.0,463900000.0,425400000.0,398900000.0,171400000.0,186800000.0
Other Liabilities,318000000.0,325900000.0,376600000.0,550900000.0,694100000.0,658700000.0,584400000.0,515700000.0,168300000.0,308600000.0
