Date,2007-09,2006-09,2005-09,2004-09,2003-09
Depreciation & Amortization,4000000.0,3000000.0,2000000.0,1000000.0,000000.0
Stock-based compensation,,,,,
Operating Cash Flow,5000000.0,33000000.0,5000000.0,8000000.0,000000.0
Capital Expenditure,-3000000.0,-3000000.0,-7000000.0,-5000000.0,000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-77000000,-12000000,-6000000,10000000,0
Investing Cash flow,-81000000.0,-15000000.0,-12000000.0,5000000.0,000000.0
Issuance (repayment) of debt,-0000000.0,-31000000.0,-0000000.0,-0000000.0,000000.0
Issuance (buybacks) of shares,000000.0,-32000000.0,000000.0,000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,35000000.0,23000000.0,-0000000.0,-2000000.0,000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-41000000.0,41000000.0,-7000000.0,11000000.0,000000.0
Free Cash Flow,1000000.0,30000000.0,-2000000.0,4000000.0,000000.0
Net Cash/Marketcap,,,,,
