Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,99000000.0,75000000.0,73000000.0,67000000.0
Stock-based compensation,9000000.0,0.0,0.0,0.0
Operating Cash Flow,231000000.0,278000000.0,264000000.0,287000000.0
Capital Expenditure,73000000.0,-46000000.0,-42000000.0,-51000000.0
Acquisitions and disposals,-1703000000.0,-140000000.0,-70000000.0,-60000000.0
Investment purchases and sales,-117000000.0,-21000000.0,-2000000.0,6000000.0
Investing Cash flow,-1732000000.0,-197000000.0,-114000000.0,-104000000.0
Issuance (repayment) of debt,-4000000.0,8000000.0,77000000.0,-12000000.0
Issuance (buybacks) of shares,-117000000.0,0.0,0.0,0.0
Dividend payments,-77000000.0,0.0,0.0,0.0
Financing Cash Flow,1808000000.0,-51000000.0,-161000000.0,-170000000.0
Effect of forex changes on cash,-4000000.0,-1000000.0,1000000.0,0.0
Net cash flow / Change in cash,307000000.0,29000000.0,-10000000.0,13000000.0
Free Cash Flow,158000000.0,232000000.0,222000000.0,236000000.0
Net Cash/Marketcap,0.0,-0.0205,-0.0205,-0.0205
