Date,2018-12-31,2017-12-31,2016-12-25,2015-12-27,2014-12-28,2013-12-29
Cash and cash equivalents,48651000.0,43056000.0,172246000.0,146638000.0,123709000.0,78596000.0
Short-term investments,28054000.0,26484000.0,22126000.0,21516000.0,19865000.0,0.0
Cash and short-term investments,48651000.0,43056000.0,172246000.0,146638000.0,123709000.0,78596000.0
Receivables,174274000.0,151692000.0,138115000.0,136249000.0,80151000.0,400918000.0
Inventories,25022000.0,18654000.0,18167000.0,15744000.0,9824000.0,49427000.0
Total current assets,297609000.0,263197000.0,370348000.0,331910000.0,244181000.0,602281000.0
Property Plant & Equipment Net,339608000.0,373123000.0,381319000.0,384824000.0,283786000.0,1001543000.0
Goodwill and Intangible Assets,796791000.0,640048000.0,579431000.0,474694000.0,290784000.0,622417000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,75593000.0
Tax assets,0.0,0.0,0.0,0.0,4269000.0,196331000.0
Total non-current assets,1146255000.0,1020349000.0,965682000.0,865210000.0,580914000.0,1892455000.0
Total assets,1443864000.0,1283546000.0,1336030000.0,1197120000.0,825095000.0,2494736000.0
Payables,16612000.0,15750000.0,20129000.0,9571000.0,9306000.0,103189000.0
Short-term debt,12395000.0,2716000.0,14387000.0,3509000.0,2250000.0,0.0
Total current liabilities,247844000.0,203657000.0,195868000.0,175547000.0,95073000.0,436233000.0
Long-term debt,428180000.0,357195000.0,338860000.0,350266000.0,219802000.0,0.0
Total debt,440575000.0,359911000.0,353247000.0,353775000.0,222052000.0,0.0
Deferred revenue,105187000.0,88164000.0,77987000.0,62294000.0,35806000.0,78946000.0
Tax Liabilities,6329000.0,4631000.0,3504000.0,5503000.0,3029000.0,85484000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,452924000.0,380034000.0,359243000.0,363446000.0,232501000.0,793282000.0
Total liabilities,726641000.0,609153000.0,581057000.0,550047000.0,340968000.0,1229515000.0
Other comprehensive income,719732000,682087000,742126000,605033000,484220000,-441981000.0
Retained earnings (deficit),3767000.0,-2767000.0,16293000.0,44753000.0,4001000.0,
Total shareholders equity,717223000.0,674393000.0,754973000.0,647073000.0,484127000.0,1265221000.0
Investments,28054000.0,26484000.0,22126000.0,21516000.0,19865000.0,75593000.0
Net Debt,391924000.0,316855000.0,181001000.0,207137000.0,98343000.0,-78596000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,73340000.0
Other Liabilities,25873000.0,25462000.0,25946000.0,11054000.0,13394000.0,333044000.0
