Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,155289000.0,37725000.0,99367000.0,105472000.0,76256000.0,30639000.0,12323000.0,16465000.0
Short-term investments,117824000.0,170000000.0,86000000.0,46000000.0,,,,
Cash and short-term investments,273113000.0,207725000.0,185367000.0,151472000.0,,,,
Receivables,0.0,27119000.0,17635000.0,20281000.0,26162000.0,21551000.0,20363000.0,19864000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,273113000.0,4925682000.0,3327202000.0,1965087000.0,,,,
Property Plant & Equipment Net,33374000.0,29453000.0,31321000.0,16311000.0,11339000.0,9837000.0,5065000.0,2541000.0
Goodwill and Intangible Assets,0.0,25729000.0,11205000.0,3025000.0,567000.0,764000.0,795000.0,556000.0
Long-term investments,0.0,171285000.0,87192000.0,47464000.0,,,,
Tax assets,0.0,0.0,0.0,18378000.0,46038000.0,63117000.0,0.0,0.0
Total non-current assets,7205460000.0,,,,,,,
Total assets,7478573000.0,7368093000.0,5133902000.0,3505294000.0,2506686000.0,1584475000.0,832163000.0,289281000.0
Payables,156212000.0,290152000.0,400994000.0,357038000.0,296962000.0,235554000.0,119853000.0,68615000.0
Short-term debt,6605000.0,0.0,0.0,61136000.0,,,,
Total current liabilities,563363000.0,4229941000.0,2970869000.0,1727807000.0,,,,
Long-term debt,1292291000.0,912000000.0,174000000.0,75000000.0,,,,
Total debt,1298896000.0,3821409000.0,2580906000.0,1476318000.0,1303841000.0,709132000.0,446547000.0,96302000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,400546000.0,52160000.0,25088000.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1692619000.0,,,,,,,
Total liabilities,5824782000.0,5648419000.0,3734546000.0,2442944000.0,1699420000.0,955271000.0,570413000.0,165366000.0
Other comprehensive income,1310648000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),343135000.0,265306000.0,164549000.0,98470000.0,51242000.0,14400000.0,0.0,44722000.0
Total shareholders equity,1653791000.0,469411000.0,347323000.0,270826000.0,213964000.0,167402000.0,0.0,123915000.0
Investments,117824000.0,6820478000.0,4573758000.0,2996879000.0,2080275000.0,1288317000.0,687433000.0,181979000.0
Net Debt,1143607000.0,,,,,,,
Other Assets,0.0,,,,,,,
Other Liabilities,3568800000.0,3939789000.0,2569875000.0,1309633000.0,,,,
