Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30
Cash and cash equivalents,5826000.0,7909000.0,4038000.0,73000.0,1167000.0,12539000.0,9594000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,5826000.0,7909000.0,4038000.0,73000.0,1167000.0,12539000.0,9594000.0
Receivables,12463000.0,5515000.0,3500000.0,2966000.0,2653000.0,4406000.0,5145000.0
Inventories,30660000.0,20467000.0,11676000.0,13268000.0,11541000.0,11685000.0,11316000.0
Total current assets,54364000.0,37186000.0,21652000.0,18092000.0,29329000.0,34037000.0,26991000.0
Property Plant & Equipment Net,33636000.0,22265000.0,14827000.0,13826000.0,13233000.0,12891000.0,11721000.0
Goodwill and Intangible Assets,153829000.0,116838000.0,46236000.0,46343000.0,46564000.0,46786000.0,47007000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,6240000.0,3969000.0,6070000.0,5000.0,6733000.0,5639000.0,1160000.0
Total non-current assets,194409000.0,139738000.0,61669000.0,64441000.0,60347000.0,62105000.0,60162000.0
Total assets,248773000.0,176924000.0,83321000.0,82533000.0,89676000.0,96142000.0,87153000.0
Payables,17974000.0,17266000.0,11008000.0,13112000.0,14808000.0,13020000.0,9425000.0
Short-term debt,8725000.0,5069000.0,3687000.0,7885000.0,18275000.0,8621000.0,0.0
Total current liabilities,68546000.0,50906000.0,36885000.0,44381000.0,63767000.0,41950000.0,27804000.0
Long-term debt,105016000.0,70087000.0,30790000.0,44342000.0,60487000.0,57359000.0,75300000.0
Total debt,113741000.0,75156000.0,34477000.0,52227000.0,78762000.0,65980000.0,75300000.0
Deferred revenue,759000.0,406000.0,217000.0,0.0,0.0,0.0,0.0
Tax Liabilities,426000.0,705000.0,780000.0,1108000.0,7899000.0,802000.0,7765000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,107911000.0,71514000.0,31743000.0,46531000.0,68162000.0,57979000.0,83065000.0
Total liabilities,176457000.0,124402000.0,71560000.0,90912000.0,131929000.0,99929000.0,110869000.0
Other comprehensive income,115582000,114052000,112945000,112375000,0.0,0.0,0.0
Retained earnings (deficit),-43454000.0,-61717000.0,-101370000.0,-120940000.0,-51205000.0,-12739000.0,-32666000.0
Total shareholders equity,72316000.0,52522000.0,11761000.0,-8379000.0,-42253000.0,-3787000.0,-23716000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,107915000.0,67247000.0,30439000.0,52154000.0,77595000.0,53441000.0,65706000.0
Other Assets,0.0,0.0,0.0,0.0,13968000.0,5407000.0,936000.0
Other Liabilities,0.0,1982000.0,2932000.0,0.0,30684000.0,20309000.0,18379000.0
