Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,554886000.0,558783000.0,481389000.0,316321000.0,201367000.0,250000000.0,610970000.0,215836000.0,79960000.0,29828000.0
Short-term investments,1200000.0,9948000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,556086000.0,568731000.0,481389000.0,316321000.0,201367000.0,250000000.0,610970000.0,215836000.0,79960000.0,29828000.0
Receivables,835977000.0,775891000.0,700655000.0,674611000.0,587193000.0,378831000.0,299792000.0,286810000.0,269873000.0,245225000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1963411000.0,1879850000.0,1696343000.0,1537338000.0,1329080000.0,1304658000.0,1346527000.0,869999000.0,566440000.0,520074000.0
Property Plant & Equipment Net,246262000.0,183514000.0,166636000.0,163860000.0,133844000.0,71068000.0,70890000.0,63814000.0,68977000.0,71665000.0
Goodwill and Intangible Assets,1376944000.0,1152400000.0,1143517000.0,1285455000.0,1325180000.0,286300000.0,320488000.0,103073000.0,1251785000.0,1237911000.0
Long-term investments,1200000.0,46800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,19272000.0,20081000.0,8598000.0,16198000.0,24822000.0,15668000.0,121403000.0,59272000.0,48766000.0,43951000.0
Total non-current assets,3315152000.0,3153135000.0,2784252000.0,2727577000.0,2647507000.0,1332031000.0,1272328000.0,1313935000.0,1287456000.0,1414288000.0
Total assets,5278563000.0,5032985000.0,4480595000.0,4264915000.0,3976587000.0,2636689000.0,2618855000.0,2183934000.0,1853896000.0,1934362000.0
Payables,107066000.0,102197000.0,88677000.0,124441000.0,101866000.0,48126000.0,59077000.0,61605000.0,57137000.0,49477000.0
Short-term debt,5090000.0,4847000.0,4584000.0,0.0,40000000.0,1718000.0,0.0,1314000.0,54575000.0,219286000.0
Total current liabilities,797421000.0,744102000.0,954178000.0,830921000.0,731692000.0,414753000.0,822487000.0,344196000.0,336491000.0,558955000.0
Long-term debt,3088221000.0,3099257000.0,2597263000.0,2519808000.0,2685566000.0,2157183000.0,2153315000.0,14363000.0,1064300000.0,1198425000.0
Total debt,3093311000.0,3104104000.0,2601847000.0,2519808000.0,2725566000.0,2158901000.0,2153315000.0,15677000.0,1118875000.0,1417711000.0
Deferred revenue,55424000.0,46433000.0,53643000.0,64229000.0,36888000.0,23429000.0,53116000.0,23853000.0,17859000.0,15081000.0
Tax Liabilities,1527000.0,19558000.0,18065000.0,2112000.0,11876000.0,0.0,116740000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3441700000.0,3345077000.0,2875273000.0,2760571000.0,2798455000.0,2248325000.0,2366163000.0,118713000.0,1492574000.0,1612399000.0
Total liabilities,4961883000.0,4898041000.0,4510677000.0,4304192000.0,4348342000.0,3208208000.0,3501207000.0,3220929000.0,1829065000.0,2171354000.0
Other comprehensive income,0.0,0.0,0.0,71279000,48764000,35547000,18906000,4400000,0.0,0.0
Retained earnings (deficit),1228942000.0,766725000.0,295409000.0,24880000.0,-341889000.0,-602686000.0,-893424000.0,-1029954000.0,-156893000.0,
Total shareholders equity,316680000.0,134944000.0,-30082000.0,-39277000.0,-371755000.0,-571519000.0,-882352000.0,-1036995000.0,24831000.0,-236992000.0
Investments,2400000.0,56748000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,2538425000.0,2545321000.0,2120458000.0,2203487000.0,2524199000.0,1908901000.0,1542345000.0,-200159000.0,1038915000.0,1387883000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216607000.0,245021000.0
Other Liabilities,722762000.0,808862000.0,681226000.0,712700000.0,818195000.0,545130000.0,312557000.0,2758020000.0,224779000.0,290192000.0
