Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,148436000.0,527805000.0,160180000.0,18893000.0,33157000.0,1574144000.0,1361348000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,,
Cash and short-term investments,148436000.0,527805000.0,160180000.0,18893000.0,33157000.0,,
Receivables,303686000.0,326640000.0,373274000.0,395387000.0,364676000.0,177248000.0,61894000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,452122000.0,854445000.0,533454000.0,414280000.0,397833000.0,,
Property Plant & Equipment Net,61280000.0,69609000.0,67509000.0,58007000.0,41218000.0,2049145000.0,13462000.0
Goodwill and Intangible Assets,109251000.0,103790000.0,106679000.0,107072000.0,127738000.0,128720000.0,126700000.0
Long-term investments,0.0,0.0,0.0,0.0,6000000.0,,
Tax assets,97087000.0,95060000.0,87352000.0,267636000.0,21244000.0,569379000.0,506267000.0
Total non-current assets,43507733000.0,38567859000.0,38005650000.0,36034678000.0,31944343000.0,,
Total assets,43959855000.0,39422304000.0,38539104000.0,36448958000.0,32342176000.0,26401896000.0,18741644000.0
Payables,422951000.0,429531000.0,379021000.0,413269000.0,336574000.0,283106000.0,156550000.0
Short-term debt,4478214000.0,4848316000.0,6739817000.0,6902779000.0,3690000000.0,,
Total current liabilities,4921180000.0,5297543000.0,7141424000.0,7323023000.0,4034390000.0,,
Long-term debt,31949839000.0,28467942000.0,31659203000.0,30611019000.0,3690000000.0,,
Total debt,36428053000.0,33316258000.0,38399020000.0,37513798000.0,7380000000.0,23295660000.0,16227995000.0
Deferred revenue,4050000.0,4950000.0,5850000.0,6750000.0,7650000.0,0.0,0.0
Tax Liabilities,15965000.0,14746000.0,16736000.0,225000.0,166000.0,7623000.0,3038000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,33105722000.0,29365063000.0,32937267000.0,31492244000.0,4182303000.0,,
Total liabilities,36941497000.0,32941803000.0,33300485000.0,32016409000.0,28783827000.0,23715064000.0,16502178000.0
Other comprehensive income,1515572000,1681558000,1657611000,1644151000,1560519000,-2853000.0,-9164000.0
Retained earnings (deficit),5465748000.0,4751076000.0,3549160000.0,2782694000.0,1990787000.0,1276754000.0,869664000.0
Total shareholders equity,7018358000.0,6480501000.0,5238619000.0,4432549000.0,3558349000.0,2686832000.0,2199534000.0
Investments,0.0,0.0,0.0,0.0,6000000.0,21173798000.0,16299526000.0
Net Debt,36279617000.0,32788453000.0,38238840000.0,37494905000.0,7346843000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,0.0,0.0,0.0,0.0,20567134000.0,,
