Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,6000.0,948000.0,2335000.0,4026000.0,10349000.0,45388000.0,44348000.0,16549000.0,7581000.0,2194788.0
Short-term investments,0.0,0.0,0.0,0.0,87000.0,14113000.0,18000000.0,0.0,14500000.0,0.0
Cash and short-term investments,6000.0,948000.0,2335000.0,4026000.0,10436000.0,59501000.0,62348000.0,16549000.0,22081000.0,2194788.0
Receivables,0.0,0.0,0.0,8469000.0,17640000.0,27218000.0,19064000.0,12393000.0,6980000.0,3998785.0
Inventories,0.0,0.0,0.0,11735000.0,17111000.0,27547000.0,22467000.0,19208000.0,11113000.0,7002850.0
Total current assets,118000.0,2025000.0,18501000.0,27495000.0,132013000.0,139904000.0,136173000.0,62621000.0,44161000.0,13542096.0
Property Plant & Equipment Net,3409000.0,2060000.0,0.0,1306000.0,1412000.0,10489000.0,6759000.0,5324000.0,759000.0,9293482.0
Goodwill and Intangible Assets,0.0,0.0,0.0,5435000.0,30621000.0,45463000.0,48027000.0,50390000.0,1030000.0,29244973.0
Long-term investments,0.0,1806000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,470000.0,1329000.0,37080000.0,39627000.0,36297000.0,1957000.0,0.0
Total non-current assets,5580000.0,4200000.0,0.0,6879000.0,55750000.0,80204000.0,75717000.0,81710000.0,2226000.0,39626050.0
Total assets,5698000.0,6225000.0,18501000.0,34374000.0,187763000.0,220108000.0,211890000.0,144331000.0,46387000.0,53168146.0
Payables,1594000.0,587000.0,6648000.0,7216000.0,10643000.0,14785000.0,10025000.0,8111000.0,5192000.0,4171707.0
Short-term debt,1999000.0,778000.0,0.0,490000.0,39379000.0,10838000.0,619000.0,2224000.0,0.0,3309165.0
Total current liabilities,6042000.0,4738000.0,19909000.0,21035000.0,106476000.0,56846000.0,40496000.0,31193000.0,16650000.0,11327589.0
Long-term debt,0.0,454000.0,0.0,0.0,37768000.0,82000.0,0.0,8000.0,0.0,18177203.0
Total debt,1999000.0,1232000.0,0.0,490000.0,77147000.0,10920000.0,619000.0,2232000.0,0.0,21486368.0
Deferred revenue,0.0,0.0,0.0,2489000.0,5474000.0,8719000.0,8572000.0,3329000.0,597000.0,612757.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,4844000.0,0.0,642000.0,39022000.0,2901000.0,4067000.0,2413000.0,837000.0,18918728.0
Total liabilities,6042000.0,9582000.0,19909000.0,21677000.0,145498000.0,59747000.0,44563000.0,33606000.0,17487000.0,30246317.0
Other comprehensive income,0.0,-1162000.0,-4579000.0,-1769000.0,-513000.0,1539000.0,861000.0,2000.0,0.0,101235.0
Retained earnings (deficit),-27150000.0,-135022000.0,-115635000.0,-102371000.0,-67817000.0,53679000.0,35302000.0,12813000.0,13507000.0,-115840931.0
Total shareholders equity,-11413000.0,-3618000.0,-1408000.0,12697000.0,42265000.0,160361000.0,167327000.0,110725000.0,28900000.0,22921829.0
Investments,0.0,1806000.0,0.0,0.0,87000.0,14113000.0,18000000.0,0.0,14500000.0,0.0
Net Debt,1993000.0,284000.0,-2335000.0,-3536000.0,66711000.0,-48581000.0,-61729000.0,-14317000.0,-22081000.0,19291580.0
Other Assets,112000.0,1077000.0,16166000.0,3265000.0,86826000.0,25638000.0,32294000.0,14471000.0,3987000.0,345673.0
Other Liabilities,2449000.0,3373000.0,13261000.0,13329000.0,56454000.0,31223000.0,29852000.0,20858000.0,11458000.0,3846717.0
