Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31
Cash and cash equivalents,30838684.0,103505676.0,17018552.0,46411962.0,204821183.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,30838684.0,103505676.0,17018552.0,46411962.0,204821183.0
Receivables,1384118.0,336162.0,11030.0,107317.0,22847224.0
Inventories,2111637.0,2012907.0,2580742.0,2288073.0,3375759.0
Total current assets,82589069.0,135206880.0,63971128.0,105559417.0,233211457.0
Property Plant & Equipment Net,1478680597.0,1539315511.0,1603786595.0,1667815764.0,818616446.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0
Long-term investments,6448498.0,14264899.0,5843368.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1542780948.0,1600903276.0,1682263752.0,1760366875.0,865889813.0
Total assets,1625370017.0,1736110156.0,1746234880.0,1865926292.0,1099101270.0
Payables,7212580.0,6329193.0,7075622.0,6826503.0,5224349.0
Short-term debt,63968414.0,65067569.0,65978785.0,66265643.0,15677553.0
Total current liabilities,79365437.0,82009642.0,85765014.0,88128373.0,28197013.0
Long-term debt,632122372.0,694035583.0,683985463.0,770102729.0,184665874.0
Total debt,696090786.0,759103152.0,749964248.0,836368372.0,200343427.0
Deferred revenue,4258683.0,5564557.0,7313048.0,4606540.0,1122239.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,633322022.0,694687152.0,684468148.0,792198682.0,197689998.0
Total liabilities,712687459.0,776696794.0,770233162.0,880327055.0,225887011.0
Other comprehensive income,827099131,822886454,819077104,827235655,844539059
Retained earnings (deficit),84994601.0,135940506.0,156341192.0,157783007.0,28094625.0
Total shareholders equity,912682558.0,959413362.0,976001718.0,985599237.0,873214259.0
Investments,6448498.0,14264899.0,5843368.0,0.0,0.0
Net Debt,665252102.0,655597476.0,732945696.0,789956410.0,-4477756.0
Other Assets,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0
