Date,2019-06-29,2018-06-30,2017-07-01,2016-07-02,2015-06-27,2014-06-28,2013-06-29,2012-06-30,2011-07-02,2010-07-03,2009-06-27
Depreciation & Amortization,180842000.0,234872000.0,155360000.0,126479000.0,147319000.0,137188000.0,120676000.0,101336000.0,0.0,0.0,65781000.0
Stock-based compensation,30098000.0,23990000.0,47686000.0,56908000.0,62006000.0,45916000.0,43677000.0,35737000.0,0.0,0.0,18269000.0
Operating Cash Flow,534770000.0,253485000.0,-368691000.0,224315000.0,583883000.0,237418000.0,696197000.0,528718000.0,0.0,0.0,1118035000.0
Capital Expenditure,122690000.0,155873000.0,120397000.0,147548000.0,174374000.0,123242000.0,97379000.0,128652000.0,0.0,0.0,-97062000.0
Acquisitions and disposals,-56417000.0,-15254000.0,-802744000.0,-19675000.0,-0.0,-116882000.0,-262306000.0,-313218000.0,-0.0,-0.0,-300623000.0
Investment purchases and sales,-568712000.0,-323516000.0,-275884000.0,-380943000.0,-159984000.0,-8616000.0,-207192000.0,-318333000.0,0.0,0.0,0.0
Investing Cash flow,-25212000.0,71731000.0,1338474000.0,-152513000.0,-186343000.0,-237458000.0,-353054000.0,-440824000.0,0.0,0.0,-397685000.0
Issuance (repayment) of debt,-0.0,97954000.0,-558677000.0,-392840000.0,115173000.0,-593765000.0,490941000.0,-595816000.0,-0.0,-0.0,-406805000.0
Issuance (buybacks) of shares,-568712000.0,-323516000.0,-275884000.0,-380943000.0,-159984000.0,-8616000.0,-207192000.0,-318333000.0,0.0,0.0,0.0
Dividend payments,-87158000.0,-88255000.0,-88657000.0,-88594000.0,-87330000.0,-82755000.0,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,-582676000.0,-541893000.0,-1188144000.0,33355000.0,-340988000.0,-88497000.0,-344083000.0,283073000.0,0.0,0.0,-405241000.0
Effect of forex changes on cash,-1902000.0,1418000.0,23267000.0,-6232000.0,-52970000.0,8165000.0,3419000.0,-39437000.0,0.0,0.0,-11637000.0
Net cash flow / Change in cash,-75020000.0,-215259000.0,-195094000.0,98925000.0,3582000.0,-80372000.0,2479000.0,331530000.0,0.0,0.0,303472000.0
Free Cash Flow,412080000.0,97612000.0,-489088000.0,76767000.0,409509000.0,114176000.0,598818000.0,400066000.0,0.0,0.0,1020973000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008
