Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,79000000.0,1787000000.0,911000000.0,237000000.0,153000000.0,366000000.0,701000000.0,315000000.0,280000000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,79000000.0,1787000000.0,911000000.0,237000000.0,153000000.0,366000000.0,701000000.0,315000000.0,280000000.0
Receivables,668000000.0,595000000.0,570000000.0,556000000.0,564000000.0,552000000.0,585000000.0,536000000.0,540000000.0
Inventories,229000000.0,202000000.0,209000000.0,204000000.0,200000000.0,197000000.0,212000000.0,244000000.0,262000000.0
Total current assets,8905000000.0,7055000000.0,7052000000.0,7054000000.0,7082000000.0,7593000000.0,7526000000.0,7550000000.0,7497000000.0
Property Plant & Equipment Net,1198000000.0,1138000000.0,1156000000.0,1141000000.0,1173000000.0,1202000000.0,1152000000.0,1168000000.0,1109000000.0
Goodwill and Intangible Assets,7342000000.0,5649000000.0,5651000000.0,5674000000.0,5682000000.0,5667000000.0,5657000000.0,5675000000.0,5685000000.0
Long-term investments,24000000.0,23000000.0,31000000.0,14000000.0,15000000.0,14000000.0,13000000.0,11000000.0,9000000.0
Tax assets,62000000.0,62000000.0,64000000.0,141000000.0,151000000.0,196000000.0,227000000.0,201000000.0,204000000.0
Total non-current assets,6333000000.0,6606000000.0,5103000000.0,4933000000.0,4894000000.0,5416000000.0,5105000000.0,5062000000.0,4735000000.0
Total assets,10022000000.0,9791000000.0,8869000000.0,8265000000.0,8201000000.0,8928000000.0,9283000000.0,8859000000.0,8776000000.0
Payables,365000000.0,303000000.0,277000000.0,289000000.0,271000000.0,283000000.0,265000000.0,298000000.0,850000000.0
Short-term debt,79000000.0,10000000.0,507000000.0,3000000.0,66000000.0,250000000.0,452000000.0,404000000.0,0.0
Total current liabilities,1238000000.0,1051000000.0,1583000000.0,1038000000.0,1030000000.0,1232000000.0,1915000000.0,1338000000.0,854000000.0
Long-term debt,4400000000.0,4468000000.0,2875000000.0,2580000000.0,2508000000.0,2554000000.0,2256000000.0,1687000000.0,2960000000.0
Total debt,4479000000.0,4478000000.0,3382000000.0,2583000000.0,2574000000.0,2804000000.0,2708000000.0,2091000000.0,2960000000.0
Deferred revenue,1119000000.0,1181000000.0,1245000000.0,1314000000.0,1383000000.0,1451000000.0,1514000000.0,1580000000.0,0.0
Tax Liabilities,625000000.0,816000000.0,814000000.0,811000000.0,788000000.0,675000000.0,1116000000.0,1101000000.0,1042000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6333000000.0,6606000000.0,5103000000.0,4933000000.0,4894000000.0,5416000000.0,5105000000.0,5062000000.0,4735000000.0
Total liabilities,7571000000.0,7657000000.0,6686000000.0,5971000000.0,5924000000.0,6648000000.0,7020000000.0,6400000000.0,5589000000.0
Other comprehensive income,-202000000.0,-229000000.0,-195000000.0,-137000000.0,-88000000.0,-110000000.0,-110000000.0,-28000000.0,-59000000.0
Retained earnings (deficit),2651000000.0,2266000000.0,2165000000.0,1771000000.0,1393000000.0,1080000000.0,740000000.0,400000000.0,87000000.0
Total shareholders equity,2451000000.0,2134000000.0,2183000000.0,2294000000.0,2277000000.0,2280000000.0,2263000000.0,2459000000.0,3187000000.0
Investments,24000000.0,23000000.0,31000000.0,14000000.0,15000000.0,14000000.0,13000000.0,11000000.0,9000000.0
Net Debt,4400000000.0,2691000000.0,2471000000.0,2346000000.0,2421000000.0,2438000000.0,2007000000.0,1776000000.0,2680000000.0
Other Assets,141000000.0,152000000.0,127000000.0,214000000.0,202000000.0,220000000.0,259000000.0,214000000.0,197000000.0
Other Liabilities,794000000.0,738000000.0,799000000.0,746000000.0,693000000.0,699000000.0,1198000000.0,636000000.0,4000000.0
