Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,132700000.0,23949000.0,133596000.0,34310323.0
Short-term investments,6610000.0,5123000.0,0.0,0.0
Cash and short-term investments,132700000.0,23949000.0,133596000.0,34310323.0
Receivables,202956000.0,199656000.0,115179000.0,90290905.0
Inventories,6353000.0,6184000.0,4713000.0,8572015.0
Total current assets,349257000.0,235660000.0,264780000.0,138465251.0
Property Plant & Equipment Net,912846000.0,470910000.0,263862000.0,291838498.0
Goodwill and Intangible Assets,9438000.0,9726000.0,10014000.0,11479174.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,119075000.0,65328000.0,0.0,0.0
Total non-current assets,925265000.0,483372000.0,276642000.0,307989083.0
Total assets,1274522000.0,719032000.0,541422000.0,446454334.0
Payables,214460000.0,211149000.0,129093000.0,87365143.0
Short-term debt,0.0,15764000.0,16920000.0,16295302.0
Total current liabilities,352760000.0,243596000.0,159741000.0,110789154.0
Long-term debt,70000000.0,57178000.0,159407000.0,236875829.0
Total debt,70000000.0,72942000.0,176327000.0,253171131.0
Deferred revenue,43900000.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,1148000.0,29120052.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,124407000.0,62184000.0,160672000.0,266093949.0
Total liabilities,477167000.0,305780000.0,320413000.0,376883103.0
Other comprehensive income,817690000,607466000,0.0,0.0
Retained earnings (deficit),-20435000.0,-194297000.0,-206910000.0,-153762113.0
Total shareholders equity,797355000.0,413252000.0,221009000.0,69571231.0
Investments,6610000.0,5123000.0,0.0,0.0
Net Debt,-62700000.0,48993000.0,42731000.0,218860808.0
Other Assets,0.0,0.0,11292000.0,5292008.0
Other Liabilities,0.0,0.0,13728000.0,7128709.0
