Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,53307000.0,55097000.0,84061000.0,85551000.0,90556000.0,89817000.0,93250000.0,88689000.0,0.0,62222000.0,50450000.0
Stock-based compensation,13217000.0,14499000.0,16600000.0,22368000.0,17440000.0,17685000.0,15493000.0,18530000.0,0.0,10148000.0,7550000.0
Operating Cash Flow,204858000.0,239189000.0,227964000.0,231569000.0,203107000.0,265561000.0,261505000.0,277422000.0,0.0,391548000.0,249565000.0
Capital Expenditure,64751000.0,66530000.0,48994000.0,69396000.0,88707000.0,79355000.0,111775000.0,129055000.0,0.0,-131009000.0,-74044000.0
Acquisitions and disposals,-118409000.0,-4041000.0,-330567000.0,-173864000.0,-73117000.0,-13570000.0,-31386000.0,-255369000.0,-0.0,0.0,-315318000.0
Investment purchases and sales,-257332000.0,-137187000.0,-48601000.0,-32739000.0,-26076000.0,-135000.0,-53979000.0,-158154000.0,0.0,45921000.0,-63000.0
Investing Cash flow,-213836000.0,-71450000.0,-379654000.0,-215407000.0,-155882000.0,-84333000.0,-152632000.0,-380010000.0,0.0,-85788000.0,-389425000.0
Issuance (repayment) of debt,-30295000.0,-11413000.0,-0.0,-0.0,-3519000.0,-0.0,-0.0,-70000.0,-0.0,-124811000.0,112071000.0
Issuance (buybacks) of shares,-252852000.0,-137028000.0,-48508000.0,-32634000.0,-25918000.0,0.0,-53886000.0,-158093000.0,0.0,-27645000.0,-19461000.0
Dividend payments,-0.0,-0.0,-11414000.0,-22977000.0,-23230000.0,-21903000.0,-31529000.0,-18369000.0,-0.0,-12839000.0,-10015000.0
Financing Cash Flow,-137533000.0,37204000.0,88799000.0,-65621000.0,-48613000.0,-19144000.0,-82561000.0,-168018000.0,0.0,-161840000.0,86166000.0
Effect of forex changes on cash,2573000.0,-11634000.0,-1360000.0,4601000.0,-3778000.0,-1040000.0,-3244000.0,-2463000.0,0.0,-1420000.0,1697000.0
Net cash flow / Change in cash,-143938000.0,193309000.0,-64251000.0,-44858000.0,-5166000.0,161044000.0,23068000.0,-273069000.0,0.0,142500000.0,-51997000.0
Free Cash Flow,140107000.0,172659000.0,178970000.0,162173000.0,114400000.0,186206000.0,149730000.0,148367000.0,0.0,260539000.0,175521000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0296
