Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,51205000.0,10059000.0,15295000.0,14004000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,51205000.0,10059000.0,15295000.0,14004000.0
Receivables,36724000.0,44634000.0,37825000.0,22475000.0
Inventories,46341000.0,62679000.0,69397000.0,31261000.0
Total current assets,141743000.0,123644000.0,124904000.0,70718000.0
Property Plant & Equipment Net,21804000.0,18037000.0,17151000.0,9854000.0
Goodwill and Intangible Assets,256037000.0,263146000.0,270267000.0,278546000.0
Long-term investments,2875000.0,2875000.0,0.0,0.0
Tax assets,56000.0,245000.0,37000.0,0.0
Total non-current assets,294113000.0,293600000.0,289825000.0,290354000.0
Total assets,435856000.0,417244000.0,414729000.0,361072000.0
Payables,20483000.0,26776000.0,37944000.0,11114000.0
Short-term debt,9861000.0,8646000.0,8650000.0,10325000.0
Total current liabilities,43015000.0,51361000.0,80270000.0,45854000.0
Long-term debt,140523000.0,147702000.0,156177000.0,134594000.0
Total debt,150384000.0,156348000.0,164827000.0,144919000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,71000.0,625000.0,3705000.0,42126000.0
Deposit Liabilities,0.0,0.0,4074000.0,0.0
Total non-current liabilities,163510000.0,172020000.0,193597000.0,178321000.0
Total liabilities,206525000.0,223381000.0,273867000.0,224175000.0
Other comprehensive income,740354000,720372000,700871000,0.0
Retained earnings (deficit),-511501000.0,-526972000.0,-560447000.0,-67183000.0
Total shareholders equity,229331000.0,193863000.0,140862000.0,-60398000.0
Investments,2875000.0,2875000.0,0.0,0.0
Net Debt,99179000.0,146289000.0,149532000.0,130915000.0
Other Assets,0.0,0.0,0.0,2978000.0
Other Liabilities,0.0,0.0,0.0,24415000.0
