Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,20157000.0,20677000.0,228464.0,105953.0
Short-term investments,30819000.0,0.0,0.0,0.0
Cash and short-term investments,50976000.0,20677000.0,228464.0,105953.0
Receivables,32260000.0,1527000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,84685000.0,43543000.0,252880.0,105953.0
Property Plant & Equipment Net,669389000.0,432615000.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,58314000.0,0.0,0.0,0.0
Tax assets,8873000.0,1700000.0,0.0,0.0
Total non-current assets,732381000.0,433439000.0,85324137.0,113500.0
Total assets,817066000.0,476982000.0,85577017.0,219453.0
Payables,21013000.0,31868000.0,1094487.0,29165.0
Short-term debt,600000.0,100000.0,0.0,0.0
Total current liabilities,79164000.0,103400000.0,1094487.0,29165.0
Long-term debt,288298000.0,93199000.0,275000.0,175000.0
Total debt,288898000.0,93299000.0,275000.0,175000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,315454000.0,110050000.0,275000.0,175000.0
Total liabilities,748130000.0,447032000.0,80577015.0,204165.0
Other comprehensive income,42274000,29949000,6449269,0.0
Retained earnings (deficit),26661000.0,0.0,-1449472.0,-9712.0
Total shareholders equity,68936000.0,29950000.0,5000002.0,15288.0
Investments,89133000.0,0.0,0.0,0.0
Net Debt,268741000.0,72622000.0,46536.0,69047.0
Other Assets,0.0,0.0,0.0,0.0
Other Liabilities,353512000.0,233582000.0,79207528.0,0.0
