Date,2018-12-31,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30
Cash and cash equivalents,591497000.0,354913000.0,322154000.0,487511801.0,234872000.0,164491000.0,38069000.0,29335000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,591497000.0,354913000.0,322154000.0,487511801.0,234872000.0,164491000.0,38069000.0,29335000.0
Receivables,4192000.0,2122000.0,1367000.0,30263098.0,2873000.0,1857000.0,1733000.0,1588000.0
Inventories,33030000.0,19061000.0,5669000.0,5531502.0,4756000.0,4777000.0,4661000.0,3537000.0
Total current assets,646622000.0,390711000.0,364582000.0,526740151.0,255142000.0,176376000.0,47363000.0,35280000.0
Property Plant & Equipment Net,90832000.0,82381000.0,63175000.0,50714551.0,28733000.0,11639000.0,5476000.0,2432000.0
Goodwill and Intangible Assets,6959000.0,6959000.0,6959000.0,6784163.0,5455000.0,5210000.0,5210000.0,5210000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,8720000.0,7334000.0,25195000.0,13059000.0,5528000.0,3795000.0,820000.0,
Total non-current assets,109446000.0,99824000.0,48659000.0,34606000.0,17126000.0,11581000.0,7642000.0,
Total assets,756068000.0,490535000.0,442922000.0,590101111.0,289748000.0,193502000.0,58944000.0,42922000.0
Payables,9796000.0,9741000.0,7757000.0,4470256.0,32467000.0,20303000.0,9440000.0,9114000.0
Short-term debt,1559000.0,804000.0,0.0,1100311.0,111000.0,126000.0,100000.0,0.0
Total current liabilities,66216000.0,58669000.0,44909000.0,45509887.0,27768000.0,17329000.0,12721000.0,11563000.0
Long-term debt,1454000.0,1535000.0,6352000.0,10862474.0,1540000.0,1781000.0,1905000.0,0.0
Total debt,3013000.0,2339000.0,5170000.0,1651000.0,1907000.0,2005000.0,0.0,
Deferred revenue,0.0,0.0,8041000.0,9994000.0,12708000.0,12097000.0,12576000.0,
Tax Liabilities,2384000.0,1385000.0,883000.0,366000.0,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,15772000.0,16707000.0,19737000.0,16710000.0,17589000.0,10821000.0,10127000.0,
Total liabilities,81988000.0,75376000.0,62099000.0,71210277.0,44478000.0,34918000.0,23542000.0,21690000.0
Other comprehensive income,1581144000,1246857000,0.0,0.0,0.0,0.0,0.0,
Retained earnings (deficit),-828940000.0,-757034000.0,-461867000.0,-231556126.0,-123455000.0,-81464000.0,-68965000.0,-65032000.0
Total shareholders equity,674080000.0,415159000.0,380823000.0,518890835.0,245270000.0,158584000.0,35402000.0,21232000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-588484000.0,-352574000.0,-315802000.0,,,,,
Other Assets,0.0,0.0,35392000.0,,,,,
Other Liabilities,0.0,0.0,37152000.0,39939320.0,-4810000.0,-3100000.0,3181000.0,2449000.0
