Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,12500000.0,6800000.0,6800000.0,1200000.0,600000.0,1000000.0,12000000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,12500000.0,6800000.0,6800000.0,1200000.0,600000.0,1000000.0,12000000.0
Receivables,208300000.0,211400000.0,199900000.0,183200000.0,177500000.0,188000000.0,193100000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,264800000.0,263000000.0,244600000.0,214700000.0,211500000.0,237800000.0,250600000.0
Property Plant & Equipment Net,1767600000.0,1761400000.0,1728800000.0,1633400000.0,1649900000.0,1663900000.0,1667400000.0
Goodwill and Intangible Assets,1457800000.0,1472200000.0,1496900000.0,1498500000.0,1538000000.0,1546800000.0,1585200000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,128300000.0,122800000.0,122600000.0,220300000.0,0.0,14600000.0,7200000.0
Total non-current assets,3278700000.0,3265300000.0,3248700000.0,3155200000.0,3210800000.0,3312200000.0,3376200000.0
Total assets,3543500000.0,3528300000.0,3493300000.0,3369900000.0,3422300000.0,3550000000.0,3626800000.0
Payables,120700000.0,107800000.0,92300000.0,86500000.0,98100000.0,94700000.0,83500000.0
Short-term debt,76100000.0,85900000.0,74100000.0,36500000.0,49100000.0,25300000.0,29100000.0
Total current liabilities,420600000.0,402500000.0,368700000.0,324600000.0,376200000.0,339900000.0,321100000.0
Long-term debt,1792100000.0,1817100000.0,1884200000.0,1887000000.0,2198000000.0,2278200000.0,2302800000.0
Total debt,1868200000.0,1903000000.0,1958300000.0,1923500000.0,2247100000.0,2303500000.0,2331900000.0
Deferred revenue,71300000.0,72500000.0,69100000.0,62500000.0,63100000.0,60000000.0,60300000.0
Tax Liabilities,0.0,27600000.0,27500000.0,7500000.0,7300000.0,6200000.0,6200000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1963300000.0,1984900000.0,2034300000.0,2054000000.0,2392800000.0,2509300000.0,2598600000.0
Total liabilities,2620100000.0,2616800000.0,2608700000.0,2540400000.0,2932500000.0,3021100000.0,3075300000.0
Other comprehensive income,1523600000,1501700000,1487400000,1470300000,1101000000,1105000000,1109499999.99
Retained earnings (deficit),-598100000.0,-591100000.0,-603300000.0,-641600000.0,-611200000.0,-577600000.0,-560500000.0
Total shareholders equity,923400000.0,911500000.0,884600000.0,829500000.0,489800000.0,528900000.0,551500000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,1855700000.0,1896200000.0,1951500000.0,1922300000.0,2246500000.0,2302500000.0,2319900000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,236200000.0,229400000.0,205700000.0,161800000.0,163500000.0,171900000.0,155600000.0
