Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,0.0,2853000000.0,3053000000.0,2398000000.0,1798000000.0,1897000000.0,2581000000.0,2883000000.0,2219000000.0,3377000000.0,3040000000.0
Short-term investments,98000000.0,380000000.0,1076000000.0,280000000.0,118000000.0,626000000.0,756000000.0,1648000000.0,1461000000.0,1101000000.0,744000000.0
Cash and short-term investments,98000000.0,3233000000.0,4129000000.0,2678000000.0,1916000000.0,2523000000.0,3337000000.0,4531000000.0,3680000000.0,4478000000.0,3784000000.0
Receivables,4791000000.0,5020000000.0,4911000000.0,4392000000.0,4154000000.0,4238000000.0,4253000000.0,4061000000.0,3867000000.0,3615000000.0,3250000000.0
Inventories,4134000000.0,4366000000.0,4034000000.0,3385000000.0,3518000000.0,3706000000.0,3864000000.0,3837000000.0,3416000000.0,3155000000.0,2639000000.0
Total current assets,12971000000.0,13709000000.0,14277000000.0,11726000000.0,10986000000.0,11765000000.0,12733000000.0,13630000000.0,12240000000.0,12215000000.0,10795000000.0
Property Plant & Equipment Net,9333000000.0,8738000000.0,8866000000.0,8516000000.0,8515000000.0,8489000000.0,8652000000.0,8378000000.0,7666000000.0,7279000000.0,7000000000.0
Goodwill and Intangible Assets,19823000000.0,12708000000.0,13449000000.0,11486000000.0,11850000000.0,8485000000.0,9033000000.0,9310000000.0,8963000000.0,8640000000.0,7174000000.0
Long-term investments,43000000.0,37000000.0,27000000.0,17000000.0,117000000.0,828000000.0,1453000000.0,163000000.0,155000000.0,146000000.0,928000000.0
Tax assets,521000000.0,365000000.0,511000000.0,422000000.0,510000000.0,889000000.0,360000000.0,578000000.0,1018000000.0,648000000.0,0.0
Total non-current assets,31688000000.0,22791000000.0,23710000000.0,21180000000.0,21732000000.0,19504000000.0,20817000000.0,20246000000.0,19376000000.0,17941000000.0,16455000000.0
Total assets,44659000000.0,36500000000.0,37987000000.0,32906000000.0,32718000000.0,31269000000.0,33550000000.0,33876000000.0,31616000000.0,30156000000.0,27250000000.0
Payables,2228000000.0,2266000000.0,1945000000.0,1798000000.0,1694000000.0,1807000000.0,1799000000.0,1762000000.0,1643000000.0,1662000000.0,1453000000.0
Short-term debt,247000000.0,1211000000.0,1853000000.0,972000000.0,2044000000.0,106000000.0,1683000000.0,1085000000.0,682000000.0,1269000000.0,613000000.0
Total current liabilities,9222000000.0,7244000000.0,7687000000.0,6219000000.0,7118000000.0,5998000000.0,7498000000.0,6200000000.0,5441000000.0,6089000000.0,4897000000.0
Long-term debt,17518000000.0,13411000000.0,12096000000.0,10678000000.0,8753000000.0,6731000000.0,4326000000.0,4916000000.0,4484000000.0,4183000000.0,5097000000.0
Total debt,17765000000.0,14622000000.0,13949000000.0,11650000000.0,10797000000.0,6837000000.0,6009000000.0,6001000000.0,5166000000.0,5452000000.0,5710000000.0
Deferred revenue,430000000.0,617000000.0,513000000.0,551000000.0,518000000.0,541000000.0,521000000.0,471000000.0,389000000.0,369000000.0,0.0
Tax Liabilities,194000000.0,243000000.0,310000000.0,299000000.0,332000000.0,435000000.0,417000000.0,371000000.0,355000000.0,358000000.0,252000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,21094000000.0,16700000000.0,15330000000.0,12486000000.0,10903000000.0,8448000000.0,6867000000.0,6746000000.0,6611000000.0,6253000000.0,9051000000.0
Total liabilities,34596000000.0,26704000000.0,26424000000.0,22608000000.0,21010000000.0,18160000000.0,16048000000.0,16301000000.0,16196000000.0,14493000000.0,13948000000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3754000000.0
Retained earnings (deficit),42135000000.0,40636000000.0,39115000000.0,37907000000.0,36575000000.0,34317000000.0,32416000000.0,30679000000.0,28348000000.0,25995000000.0,23753000000.0
Total shareholders equity,10063000000.0,9796000000.0,11563000000.0,10298000000.0,11708000000.0,13109000000.0,17502000000.0,17575000000.0,15420000000.0,15663000000.0,12764000000.0
Investments,141000000.0,417000000.0,1103000000.0,297000000.0,235000000.0,1454000000.0,2209000000.0,1811000000.0,1616000000.0,1247000000.0,1672000000.0
Net Debt,17765000000.0,11769000000.0,10896000000.0,9252000000.0,8999000000.0,4940000000.0,3428000000.0,3118000000.0,2947000000.0,2075000000.0,1926000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122000000.0
Other Liabilities,4280000000.0,2760000000.0,3407000000.0,3903000000.0,2989000000.0,3714000000.0,1683000000.0,3355000000.0,4144000000.0,2151000000.0,2831000000.0
