Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,36942000.0,54292000.0,23413000.0,166779000.0,72187000.0,68716531.0,47024124.0
Short-term investments,87675000.0,72060000.0,107146000.0,14525000.0,0.0,0.0,0.0
Cash and short-term investments,124617000.0,126352000.0,130559000.0,181304000.0,72187000.0,68716531.0,47024124.0
Receivables,1431000.0,402000.0,273000.0,1008000.0,1903000.0,116556.0,3448772.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,129229000.0,129366000.0,132564000.0,183882000.0,116418000.0,70342653.0,51243461.0
Property Plant & Equipment Net,10145000.0,12183000.0,6945000.0,3183000.0,1760000.0,1373157.0,1351730.0
Goodwill and Intangible Assets,66307000.0,83011000.0,123809000.0,515156000.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,10070000.0,0.0,0.0,0.0
Tax assets,389000.0,340000.0,293000.0,246000.0,86000.0,40200.0,9875.0
Total non-current assets,98676000.0,107795000.0,143355000.0,528409000.0,1760000.0,1373157.0,1351730.0
Total assets,227905000.0,237161000.0,275919000.0,712291000.0,118178000.0,71715810.0,52595191.0
Payables,9429000.0,10646000.0,9910000.0,8827000.0,9328000.0,3680462.0,3795546.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,11239000.0,14627000.0,10585000.0,10578000.0,20206000.0,12522489.0,10953947.0
Long-term debt,0.0,12001000.0,12001000.0,0.0,0.0,0.0,0.0
Total debt,0.0,12001000.0,12001000.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,2742000.0,15000.0,868000.0,5779000.0,3463255.0,3866025.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,13306000.0,28944000.0,53264000.0,146537000.0,9937000.0,3463255.0,722445.0
Total liabilities,27671000.0,54688000.0,72914000.0,164612000.0,30143000.0,12522489.0,11676392.0
Other comprehensive income,174220000,92620000,36543000,30206000,26208000,25343481,-12690640.0
Retained earnings (deficit),-805221000.0,-738070000.0,-651149000.0,-266985000.0,-205864000.0,-167026633.0,-152962407.0
Total shareholders equity,200234000.0,182473000.0,203005000.0,547679000.0,88035000.0,59193321.0,40918799.0
Investments,87675000.0,72060000.0,107146000.0,24595000.0,0.0,0.0,0.0
Net Debt,-36942000.0,-42291000.0,-11412000.0,-166779000.0,-72187000.0,-68716531.0,-47024124.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,770565.0
Other Liabilities,3126000.0,11117000.0,9065000.0,7497000.0,0.0,0.0,7158401.0
