Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,66942000.0,32451000.0,51038000.0
Short-term investments,224938000.0,0.0,0.0
Cash and short-term investments,291880000.0,32451000.0,51038000.0
Receivables,0.0,200238000.0,218000.0
Inventories,0.0,0.0,0.0
Total current assets,293176000.0,232974000.0,51191000.0
Property Plant & Equipment Net,10937000.0,2834000.0,2536000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0
Total non-current assets,15183000.0,3086000.0,2920000.0
Total assets,308359000.0,236060000.0,54111000.0
Payables,126000.0,1140000.0,1152000.0
Short-term debt,0.0,0.0,0.0
Total current liabilities,47948000.0,27403000.0,1510000.0
Long-term debt,0.0,0.0,0.0
Total debt,0.0,0.0,0.0
Deferred revenue,174620000.0,202128000.0,0.0
Tax Liabilities,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,147289000.0,183205000.0,23000.0
Total liabilities,195237000.0,210608000.0,1533000.0
Other comprehensive income,-42000.0,0.0,0.0
Retained earnings (deficit),-114435000.0,-62187000.0,-29707000.0
Total shareholders equity,-97398000.0,-52033000.0,-24907000.0
Investments,224938000.0,0.0,0.0
Net Debt,-291880000.0,-32451000.0,-51038000.0
Other Assets,1296000.0,285000.0,-65000.0
Other Liabilities,47822000.0,26263000.0,358000.0
