Date,2018-12-30,2017-12-31,2016-12-25,2015-12-27,2014-12-28,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,71823000.0,128263000.0,127176000.0,132337000.0,165744000.0,209871000.0,261690000.0,506365000.0,393208000.0
Short-term investments,-19688000.0,-21528000.0,-12611000.0,-13602000.0,40184000.0,65273000.0,37122000.0,0.0,0.0
Cash and short-term investments,71823000.0,128263000.0,127176000.0,132337000.0,165744000.0,209871000.0,261690000.0,506365000.0,393208000.0
Receivables,19688000.0,22808000.0,20497000.0,21158000.0,107178000.0,8893000.0,7498000.0,0.0,0.0
Inventories,72812000.0,51264000.0,65231000.0,80704000.0,80817000.0,80613000.0,78181000.0,69223000.0,58974000.0
Total current assets,335483000.0,360209000.0,390519000.0,418644000.0,600551000.0,484031000.0,487812000.0,708279000.0,530893000.0
Property Plant & Equipment Net,1115929000.0,1173414000.0,1237148000.0,1594460000.0,1629311000.0,1634130000.0,1506035000.0,1635898000.0,1673281000.0
Goodwill and Intangible Assets,799399000.0,832524000.0,845578000.0,847698000.0,926972000.0,963386000.0,822751000.0,834920000.0,841967000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,36748000.0,35033000.0,31673000.0
Tax assets,92990000.0,71499000.0,38764000.0,7631000.0,6038000.0,2392000.0,2532000.0,31959000.0,26418000.0
Total non-current assets,2129291000.0,2212698000.0,2251760000.0,2613925000.0,2743735000.0,2790143000.0,2528741000.0,2645657000.0,2712518000.0
Total assets,2464774000.0,2572907000.0,2642279000.0,3032569000.0,3344286000.0,3274174000.0,3016553000.0,3353936000.0,3243411000.0
Payables,174488000.0,185461000.0,195371000.0,193116000.0,191207000.0,164619000.0,131814000.0,97393000.0,78254000.0
Short-term debt,27190000.0,26335000.0,35079000.0,31853000.0,25964000.0,13546000.0,22991000.0,332905000.0,95284000.0
Total current liabilities,791039000.0,860863000.0,823408000.0,814166000.0,840110000.0,744502000.0,691378000.0,956424000.0,651028000.0
Long-term debt,1067585000.0,1091769000.0,1054406000.0,1285011000.0,1289879000.0,1405597000.0,1471449000.0,1776385000.0,2076240000.0
Total debt,1094775000.0,1118104000.0,1089485000.0,1316864000.0,1315843000.0,1419143000.0,1494440000.0,2109290000.0,2171524000.0
Deferred revenue,342708000.0,378227000.0,388543000.0,382586000.0,376696000.0,359443000.0,329518000.0,299596000.0,269058000.0
Tax Liabilities,25190000.0,23663000.0,19583000.0,19430000.0,17563000.0,17068000.0,13591000.0,193262000.0,187843000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1440935000.0,1474487000.0,1441275000.0,1772977000.0,1853228000.0,1946863000.0,2019208000.0,2357215000.0,2648294000.0
Total liabilities,2419044000.0,2534325000.0,2459580000.0,2624243000.0,2792936000.0,2795793000.0,2802265000.0,3313639000.0,3299322000.0
Other comprehensive income,1107582000,1081813000,1079583000,1072861000,1085627000,1068705000,1000963000,-22344000.0,-19633000.0
Retained earnings (deficit),-920010000.0,-944951000.0,-786780000.0,-518360000.0,-474994000.0,-565154000.0,-773085000.0,-822625000.0,-922630000.0
Total shareholders equity,45730000.0,38582000.0,182699000.0,408326000.0,551350000.0,478381000.0,214288000.0,30850000.0,-69234000.0
Investments,-19688000.0,-21528000.0,-12611000.0,-13602000.0,40184000.0,65273000.0,73870000.0,35033000.0,31673000.0
Net Debt,1022952000.0,989841000.0,962309000.0,1184527000.0,1150099000.0,1209272000.0,1232750000.0,1602925000.0,1778316000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132691000.0,78711000.0
Other Liabilities,187070000.0,198975000.0,194897000.0,37100000.0,99598000.0,104428000.0,91679000.0,526126000.0,477490000.0
