Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,163216000.0,554189000.0,133379000.0,343084000.0,50550000.0,19393000.0,13673000.0
Short-term investments,0.0,149283000.0,39708000.0,83262000.0,80911000.0,6999000.0,3555000.0
Cash and short-term investments,163216000.0,703472000.0,173087000.0,426346000.0,131461000.0,26392000.0,17228000.0
Receivables,138987000.0,123147000.0,59174000.0,21219000.0,22700000.0,106764000.0,29325000.0
Inventories,0.0,0.0,0.0,0.0,3767000.0,3078000.0,2211000.0
Total current assets,540712000.0,919486000.0,299488000.0,488326000.0,204161000.0,137326000.0,49078000.0
Property Plant & Equipment Net,8823887000.0,7835442000.0,3616560000.0,1985753000.0,1760862000.0,586883000.0,124609000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,20124000.0,15732000.0,16416000.0,25839000.0,70805000.0,15624000.0,6718000.0
Tax assets,315341000.0,78206000.0,66626000.0,26504000.0,12601000.0,0.0,0.0
Total non-current assets,8850651000.0,7873712000.0,3639294000.0,2025866000.0,86056000.0,605230000.0,132161000.0
Total assets,9391363000.0,8793198000.0,3938782000.0,2514192000.0,2051079000.0,742556000.0,181239000.0
Payables,364803000.0,407698000.0,162317000.0,151221000.0,139922000.0,158385000.0,42642000.0
Short-term debt,2413000.0,2352000.0,67214000.0,951000.0,650000.0,4662000.0,7240000.0
Total current liabilities,648945000.0,612089000.0,344954000.0,228497000.0,220865000.0,191497000.0,59059000.0
Long-term debt,2181667000.0,2179525000.0,1041324000.0,555924000.0,676845000.0,432178000.0,113640000.0
Total debt,2184080000.0,2181877000.0,1108538000.0,556875000.0,677495000.0,436840000.0,120880000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,28419000.0,9177000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2422683000.0,2300403000.0,1163522000.0,699054000.0,837725000.0,443027000.0,116163000.0
Total liabilities,3823305000.0,4080903000.0,1849144000.0,1249700000.0,1343838000.0,634524000.0,175222000.0
Other comprehensive income,5152604000,4666252000,2151096000,1252264000,644957000,0.0,0.0
Retained earnings (deficit),412646000.0,43519000.0,-63255000.0,10868000.0,61352000.0,0.0,
Total shareholders equity,5568058000.0,4712295000.0,2089638000.0,1264492000.0,707241000.0,108032000.0,6017000.0
Investments,20124000.0,165015000.0,56124000.0,109101000.0,151716000.0,22623000.0,10273000.0
Net Debt,2020864000.0,1627688000.0,975159000.0,213791000.0,626945000.0,410448000.0,103652000.0
Other Assets,0.0,0.0,0.0,0.0,1760862000.0,1092000.0,314000.0
Other Liabilities,751677000.0,1168411000.0,340668000.0,322149000.0,285248000.0,28450000.0,9177000.0
