Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,464000000.0,537000000.0,498000000.0,328000000.0,511000000.0,528000000.0,1069000000.0,398000000.0,496000000.0,451000000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,1114000000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,464000000.0,537000000.0,498000000.0,328000000.0,511000000.0,528000000.0,1069000000.0,398000000.0,496000000.0,451000000.0
Receivables,1356000000.0,1270000000.0,1282000000.0,1251000000.0,1404000000.0,1339000000.0,1086000000.0,1038000000.0,928000000.0,896000000.0
Inventories,806000000.0,780000000.0,699000000.0,643000000.0,669000000.0,790000000.0,797000000.0,774000000.0,741000000.0,686000000.0
Total current assets,3023000000.0,2830000000.0,2757000000.0,2549000000.0,3088000000.0,4339000000.0,3406000000.0,2515000000.0,2478000000.0,2299000000.0
Property Plant & Equipment Net,359000000.0,341000000.0,287000000.0,322000000.0,396000000.0,352000000.0,308000000.0,365000000.0,429000000.0,356000000.0
Goodwill and Intangible Assets,3287000000.0,3319000000.0,3399000000.0,3531000000.0,3686000000.0,2028000000.0,1307000000.0,1225000000.0,115000000.0,100000000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,448000000.0,460000000.0,575000000.0,582000000.0,349000000.0,441000000.0,534000000.0,714000000.0,630000000.0,617000000.0
Total non-current assets,4738000000.0,4824000000.0,4916000000.0,5086000000.0,5519000000.0,3769000000.0,2965000000.0,3076000000.0,0.0,1795000000.0
Total assets,7761000000.0,7654000000.0,7673000000.0,7635000000.0,8607000000.0,8108000000.0,6371000000.0,5591000000.0,2478000000.0,4094000000.0
Payables,897000000.0,762000000.0,781000000.0,657000000.0,712000000.0,670000000.0,611000000.0,525000000.0,499000000.0,557000000.0
Short-term debt,185000000.0,52000000.0,50000000.0,13000000.0,187000000.0,34000000.0,72000000.0,1000000.0,1000000.0,4000000.0
Total current liabilities,2282000000.0,1889000000.0,1965000000.0,1781000000.0,2070000000.0,1881000000.0,1742000000.0,1565000000.0,1416000000.0,1382000000.0
Long-term debt,2980000000.0,2939000000.0,3001000000.0,3239000000.0,3472000000.0,3320000000.0,1891000000.0,852000000.0,10000000.0,11000000.0
Total debt,3165000000.0,2991000000.0,3051000000.0,3252000000.0,3659000000.0,3354000000.0,1963000000.0,853000000.0,11000000.0,15000000.0
Deferred revenue,461000000.0,458000000.0,468000000.0,476000000.0,494000000.0,525000000.0,455000000.0,418000000.0,362000000.0,329000000.0
Tax Liabilities,110000000.0,196000000.0,183000000.0,209000000.0,248000000.0,277000000.0,250000000.0,252000000.0,0.0,165000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3415000000.0,3287000000.0,3281000000.0,3485000000.0,3720000000.0,3608000000.0,2108000000.0,1053000000.0,217000000.0,2120000000.0
Total liabilities,7366000000.0,6935000000.0,6978000000.0,6915000000.0,6736000000.0,6339000000.0,5124000000.0,4792000000.0,1562000000.0,3502000000.0
Other comprehensive income,34000000,60000000,32000000,0.0,442000000,433000000,358000000,301000000,0.0,-1509000000.0
Retained earnings (deficit),606000000.0,857000000.0,867000000.0,869000000.0,1563000000.0,1372000000.0,2134000000.0,1988000000.0,916000000.0,1801000000.0
Total shareholders equity,395000000.0,719000000.0,695000000.0,720000000.0,1871000000.0,1769000000.0,1247000000.0,799000000.0,916000000.0,564000000.0
Investments,0.0,0.0,0.0,0.0,0.0,1114000000.0,0.0,0.0,0.0,0.0
Net Debt,2701000000.0,2454000000.0,2553000000.0,2924000000.0,3148000000.0,2826000000.0,894000000.0,455000000.0,-485000000.0,-436000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266000000.0
Other Liabilities,1669000000.0,1759000000.0,1732000000.0,1649000000.0,946000000.0,850000000.0,1274000000.0,2174000000.0,-71000000.0,821000000.0
