Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2014-08-31,2013-08-31,2012-08-31
Cash and cash equivalents,3631000.0,5109000.0,19671131.0,9184270.0,286525.0,162985.0,3519.0,12313.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,3631000.0,5109000.0,19671131.0,9184270.0,286525.0,162985.0,3519.0,12313.0
Receivables,2905000.0,704000.0,212435.0,0.0,2793.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,6536000.0,5813000.0,19883566.0,9184270.0,289318.0,162985.0,3519.0,12313.0
Property Plant & Equipment Net,647550000.0,471507000.0,206597373.0,56138123.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,7144276.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,629563000.0,468758000.0,207435564.0,56144455.0,24350750.0,22081774.0,0.0,0.0
Total assets,636099000.0,474571000.0,227319130.0,65328725.0,24640068.0,22244759.0,3519.0,12313.0
Payables,0.0,0.0,0.0,0.0,330768.0,213000.0,380.0,380.0
Short-term debt,276353000.0,164900000.0,27700000.0,40030134.0,5446102.0,4536102.0,380.0,380.0
Total current liabilities,276353000.0,164900000.0,27700000.0,40030134.0,5776870.0,4749102.0,19424.0,7880.0
Long-term debt,38654000.0,38545000.0,38413298.0,23485173.0,16760000.0,15060000.0,0.0,0.0
Total debt,315007000.0,203445000.0,66113298.0,63515307.0,22206102.0,19596102.0,380.0,380.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,38654000.0,38545000.0,38413298.0,23485173.0,16760000.0,15060000.0,0.0,0.0
Total liabilities,366804000.0,228236000.0,72290752.0,65467333.0,22913829.0,20023450.0,19424.0,7880.0
Other comprehensive income,317997000,315181000,188984020,6162438,3011790,3011790,0.0,0.0
Retained earnings (deficit),-45007000.0,-34434000.0,-16986624.0,-3150648.0,-1285801.0,-790731.0,95905.0,50567.0
Total shareholders equity,269295000.0,246335000.0,155028378.0,-138608.0,1726239.0,2221309.0,-15905.0,4433.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,311376000.0,198336000.0,46442167.0,54331037.0,21919577.0,19433117.0,-3139.0,-11933.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,51797000.0,24791000.0,6177454.0,1952026.0,376959.0,214348.0,0.0,0.0
