Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,831727000.0,959465000.0,959200000.0,480590000.0,408296000.0,390721000.0,458191000.0
Short-term investments,546531000.0,176602000.0,1123732000.0,213988000.0,187963000.0,169927000.0,38372626000.0
Cash and short-term investments,1378258000.0,1136067000.0,2082932000.0,694578000.0,596259000.0,560648000.0,38830817000.0
Receivables,65884000.0,141582000.0,34932000.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1444142000.0,1277649000.0,2117864000.0,694578000.0,596259000.0,560648000.0,38830817000.0
Property Plant & Equipment Net,105715000.0,110163000.0,93078000.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,229100000.0,202460000.0,404614000.0,425798000.0,357364000.0,278885000.0,159171000.0
Total non-current assets,8988036000.0,7737147000.0,5531246000.0,51116520000.0,52747803000.0,44702606000.0,5039181000.0
Total assets,10432178000.0,9014796000.0,7649110000.0,51811098000.0,53344062000.0,45263254000.0,43869998000.0
Payables,128729000.0,158716000.0,150596000.0,121934000.0,148361000.0,79999000.0,95390000.0
Short-term debt,864529000.0,862401000.0,483956000.0,6462762000.0,4704852000.0,2297181000.0,491625000.0
Total current liabilities,995957000.0,1046083000.0,657120000.0,6589652000.0,4858788000.0,2387570000.0,596487000.0
Long-term debt,745945000.0,746274000.0,745897000.0,850000000.0,850000000.0,579464000.0,615179000.0
Total debt,1610474000.0,1608675000.0,1229853000.0,7312762000.0,5554852000.0,2876645000.0,1106804000.0
Deferred revenue,0.0,20600000.0,16800000.0,0.0,0.0,0.0,0.0
Tax Liabilities,2699000.0,4366000.0,5768000.0,4956000.0,5575000.0,10390000.0,9472000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,975045000.0,948734000.0,1150511000.0,1275798000.0,1207364000.0,858349000.0,774350000.0
Total liabilities,9036815000.0,8145812000.0,6843205000.0,51077148000.0,52797323000.0,44789045000.0,43563596000.0
Other comprehensive income,1293627000,788413000,749618000,735166000,536431000,590236000,645053000
Retained earnings (deficit),100683000.0,80128000.0,54494000.0,0.0,11378000.0,-114905000.0,-336903000.0
Total shareholders equity,1395363000.0,868984000.0,805905000.0,733950000.0,546739000.0,474209000.0,306402000.0
Investments,546531000.0,176602000.0,1123732000.0,213988000.0,187963000.0,169927000.0,38372626000.0
Net Debt,778747000.0,649210000.0,270653000.0,6832172000.0,5146556000.0,2485924000.0,648613000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,7065813000.0,6150995000.0,5035574000.0,43211698000.0,46731171000.0,41543126000.0,42192759000.0
