Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,114587084.0,114421491.0,78486982.0,34425105.0,30662704.0,33449793.0,27497044.0,6672651.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cash and short-term investments,114587084.0,114421491.0,78486982.0,34425105.0,30662704.0,33449793.0,27497044.0,
Receivables,184769000.0,0.0,0.0,0.0,0.0,177000.0,177000.0,2265.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,299356084.0,114421491.0,78486982.0,34425105.0,30662704.0,33626793.0,27674044.0,
Property Plant & Equipment Net,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,38600000.0,480659789.0,429971148.0,0.0,0.0,0.0,0.0,
Tax assets,102000.0,6770000.0,11770000.0,7283000.0,4648000.0,2619000.0,3146000.0,0.0
Total non-current assets,1181510967.0,704434683.0,564755200.0,363740642.0,292407825.0,241753683.0,170273991.0,
Total assets,1480867051.0,818856174.0,643242182.0,398165747.0,323070529.0,275380476.0,197948035.0,129389275.0
Payables,9276507.0,6394439.0,2226712.0,1517440.0,1203575.0,839869.0,470059.0,435768.0
Short-term debt,148977596.0,212238192.0,156064818.0,65011048.0,72161048.0,79000000.0,71000000.0,
Total current liabilities,158254103.0,218632631.0,158291530.0,69058969.0,74934023.0,80197770.0,71567099.0,
Long-term debt,148977596.0,447393568.0,381312587.0,277024326.0,182782884.0,29744000.0,38570000.0,
Total debt,297955192.0,659631760.0,537377405.0,342035374.0,254943932.0,108744000.0,109570000.0,108179271.0
Deferred revenue,0.0,0.0,0.0,2530481.0,1569400.0,357901.0,97040.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4308217.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,189362596.0,447393568.0,383409958.0,278788294.0,188056439.0,37419174.0,44071407.0,
Total liabilities,1199809169.0,685184431.0,575943684.0,382005333.0,300680593.0,280872491.0,199209824.0,115779430.0
Other comprehensive income,465635207,173115447,86109812,37949232,36785552,2937438,6971844,0.0
Retained earnings (deficit),-184610343.0,-39449517.0,-18817294.0,-21794760.0,-14401486.0,-8438577.0,-8243622.0,-7230723.0
Total shareholders equity,281057882.0,133671743.0,67298498.0,16160414.0,22389936.0,-5492015.0,-1261789.0,948569.0
Investments,38600000.0,480659789.0,429971148.0,0.0,0.0,0.0,0.0,122168524.0
Net Debt,183368108.0,545210269.0,458890423.0,307610269.0,224281228.0,75294207.0,82072956.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,852192470.0,19158232.0,34242196.0,34158070.0,37690131.0,163255547.0,83571318.0,
