Date,2019-11-24,2018-11-25,2017-11-26,2016-11-27,2015-11-29,2014-11-30,2013-11-24,2012-11-25,2011-11-27,2010-11-28,2009-11-29
Depreciation & Amortization,134190000.0,124541000.0,147512000.0,121445000.0,121177000.0,159139000.0,142737000.0,128343000.0,130765000.0,104896000.0,84603000.0
Stock-based compensation,55188000.0,18407000.0,25809000.0,9333000.0,15137000.0,12441000.0,8249000.0,5965000.0,8439000.0,6438000.0,7822000.0
Operating Cash Flow,412188000.0,420371000.0,525941000.0,306550000.0,218332000.0,232909000.0,411268000.0,530976000.0,1848000.0,146274000.0,388783000.0
Capital Expenditure,175356000.0,159413000.0,118778000.0,102950000.0,102308000.0,73396000.0,91771000.0,83855000.0,130580000.0,-153083000.0,-81999000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-2271000.0,-318000.0,-400000.0,-491000.0,-0.0,-12242000.0,-100270000.0
Investment purchases and sales,-43982000.0,-56039000.0,-25102000.0,-2563000.0,-4175000.0,-5314000.0,-5744000.0,-603000.0,-489000.0,-16342000.0,-50760000.0
Investing Cash flow,-243343000.0,-179387000.0,-124391000.0,-68348000.0,-80833000.0,-71849000.0,-97635000.0,-75198000.0,-140957000.0,-181781000.0,-233029000.0
Issuance (repayment) of debt,9418000.0,4977000.0,6231000.0,-13475000.0,12919000.0,10080000.0,3711000.0,694000.0,-21275000.0,53104000.0,-75574000.0
Issuance (buybacks) of shares,210347000.0,-56039000.0,-25102000.0,-2563000.0,-4175000.0,-5314000.0,-5744000.0,-603000.0,-489000.0,-78000.0,0.0
Dividend payments,-113914000.0,-90000000.0,-70000000.0,-60000000.0,-50000000.0,-30003000.0,-25076000.0,-20036000.0,-20023000.0,-20013000.0,-20001000.0
Financing Cash Flow,55018000.0,-148224000.0,-151733000.0,-173549000.0,-94895000.0,-341676000.0,-230509000.0,-250939000.0,77707000.0,32313000.0,-97155000.0
Effect of forex changes on cash,-2808000.0,-13262000.0,8242000.0,-7661000.0,-22288000.0,-10387000.0,-4837000.0,-3247000.0,-3782000.0,2116000.0,1393000.0
Net cash flow / Change in cash,934237000.0,79498000.0,258059000.0,56992000.0,20316000.0,-191003000.0,83124000.0,201592000.0,-65184000.0,-1078000.0,59992000.0
Free Cash Flow,236832000.0,260958000.0,407163000.0,203600000.0,116024000.0,159513000.0,319497000.0,447121000.0,-128732000.0,-6809000.0,306784000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0379,-0.0379
