Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,52000000.0,43000000.0,352000000.0,312000000.0,179000000.0,158000000.0,175000000.0,106000000.0,36000000.0,203000000.0,169000000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,52000000.0,43000000.0,352000000.0,312000000.0,179000000.0,158000000.0,175000000.0,106000000.0,36000000.0,203000000.0,169000000.0
Receivables,1530000000.0,1545000000.0,1233000000.0,920000000.0,930000000.0,940000000.0,804000000.0,793000000.0,464000000.0,377000000.0,337000000.0
Inventories,120000000.0,109000000.0,75000000.0,68000000.0,69000000.0,78000000.0,70000000.0,68000000.0,44000000.0,39000000.0,44000000.0
Total current assets,1842000000.0,1761000000.0,1772000000.0,1361000000.0,1294000000.0,1546000000.0,1362000000.0,1343000000.0,723000000.0,725000000.0,705000000.0
Property Plant & Equipment Net,604000000.0,614000000.0,467000000.0,6189000000.0,6186000000.0,6008000000.0,421000000.0,428000000.0,366000000.0,2673000000.0,2848000000.0
Goodwill and Intangible Assets,6049000000.0,6142000000.0,4957000000.0,4002000000.0,4148000000.0,4378000000.0,3971000000.0,0.0,0.0,227000000.0,231000000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,629000000.0,0.0,0.0,0.0,0.0,248000000.0,260000000.0,265000000.0,104000000.0,69000000.0,66000000.0
Total non-current assets,17128000000.0,16372000000.0,13258000000.0,10627000000.0,10789000000.0,10921000000.0,9869000000.0,9683000000.0,3420000000.0,2968000000.0,3154000000.0
Total assets,18970000000.0,18133000000.0,15030000000.0,11988000000.0,12083000000.0,12467000000.0,11231000000.0,11026000000.0,4143000000.0,3693000000.0,3859000000.0
Payables,454000000.0,536000000.0,409000000.0,243000000.0,271000000.0,285000000.0,292000000.0,286000000.0,206000000.0,132000000.0,128000000.0
Short-term debt,997000000.0,903000000.0,723000000.0,597000000.0,607000000.0,618000000.0,604000000.0,630000000.0,395000000.0,229000000.0,125000000.0
Total current liabilities,2198000000.0,2116000000.0,1668000000.0,1184000000.0,1233000000.0,1478000000.0,1286000000.0,1351000000.0,864000000.0,569000000.0,461000000.0
Long-term debt,10431000000.0,10844000000.0,8717000000.0,7193000000.0,7555000000.0,7434000000.0,6569000000.0,6679000000.0,2592000000.0,2700000000.0,2950000000.0
Total debt,11428000000.0,11747000000.0,9440000000.0,7790000000.0,8162000000.0,8052000000.0,7173000000.0,7309000000.0,2987000000.0,2929000000.0,3075000000.0
Deferred revenue,55000000.0,56000000.0,46000000.0,40000000.0,38000000.0,39000000.0,32000000.0,28000000.0,18000000.0,0.0,0.0
Tax Liabilities,26000000.0,103000000.0,25000000.0,23000000.0,22000000.0,35000000.0,29000000.0,29000000.0,18000000.0,385000000.0,424000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,12409000000.0,12614000000.0,10256000000.0,9156000000.0,9374000000.0,9191000000.0,6898000000.0,7009000000.0,2755000000.0,3144000000.0,3417000000.0
Total liabilities,15140000000.0,14730000000.0,11924000000.0,10340000000.0,10607000000.0,10671000000.0,9403000000.0,9483000000.0,4079000000.0,3713000000.0,3878000000.0
Other comprehensive income,0.0,0.0,251000000,211000000,637000000,1366000000,1845000000,1882000000,487000000,87000000.0,67000000.0
Retained earnings (deficit),5275000000.0,4101000000.0,3005000000.0,1654000000.0,1088000000.0,503000000.0,-37000000.0,-424000000.0,-499000000.0,-600000000.0,-574000000.0
Total shareholders equity,3830000000.0,3403000000.0,3106000000.0,1648000000.0,1476000000.0,1796000000.0,1828000000.0,1543000000.0,64000000.0,-20000000.0,-19000000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,11376000000.0,11704000000.0,9088000000.0,7478000000.0,7983000000.0,7894000000.0,6998000000.0,7203000000.0,2951000000.0,2726000000.0,2906000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106000000.0,155000000.0
Other Liabilities,533000000.0,0.0,0.0,0.0,0.0,2000000.0,1219000000.0,1123000000.0,460000000.0,208000000.0,208000000.0
