Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,344781000.0,290072000.0,445082000.0,336164000.0,275812000.0,226022000.0,146900000.0,99590000.0,78850000.0,51248000.0
Short-term investments,37329000.0,10061000.0,0.0,41233000.0,70952000.0,70869000.0,79259000.0,60395000.0,14507000.0,56887000.0
Cash and short-term investments,382110000.0,300133000.0,445082000.0,377397000.0,346764000.0,296891000.0,226159000.0,159985000.0,93357000.0,108135000.0
Receivables,176298000.0,112696000.0,56161000.0,57847000.0,39051000.0,45318000.0,49127000.0,43571000.0,55106000.0,47777000.0
Inventories,311163000.0,288657000.0,49264000.0,43632000.0,36933000.0,34451000.0,36333000.0,40423000.0,44056000.0,41327000.0
Total current assets,927036000.0,864662000.0,569097000.0,505007000.0,437212000.0,394296000.0,325503000.0,260408000.0,207833000.0,207938000.0
Property Plant & Equipment Net,432641000.0,398684000.0,85696000.0,74320000.0,86091000.0,87861000.0,85937000.0,83048000.0,83545000.0,78389000.0
Goodwill and Intangible Assets,144616000.0,156110000.0,27960000.0,30399000.0,8541000.0,9968000.0,11430000.0,12897000.0,16284000.0,18260000.0
Long-term investments,2025000.0,14579000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,38654000.0,24775000.0,21935000.0,17099000.0,9258000.0,7518000.0,5642000.0,4759000.0,4564000.0,9803000.0
Total non-current assets,658355000.0,632289000.0,135591000.0,121818000.0,103890000.0,105347000.0,103009000.0,100704000.0,104393000.0,101215000.0
Total assets,1585391000.0,1496951000.0,704688000.0,626825000.0,541102000.0,499643000.0,428512000.0,361112000.0,312226000.0,309153000.0
Payables,120469000.0,78228000.0,14641000.0,13670000.0,11378000.0,11335000.0,11308000.0,13251000.0,10879000.0,18423000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,249289000.0,210292000.0,40537000.0,42618000.0,28728000.0,26886000.0,29118000.0,29310000.0,25762000.0,33696000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,3814000.0,3326000.0,0.0,0.0,0.0,0.0,0.0,0.0,254000.0,2389000.0
Tax Liabilities,10800000.0,6527000.0,2000000.0,1800000.0,4115000.0,5544000.0,4236000.0,4978000.0,0.0,10452000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1189000.0,8586000.0,1370000.0,1372000.0,1376000.0,3630000.0,5247000.0,7144000.0,8023000.0,10452000.0
Total liabilities,321736000.0,298697000.0,44533000.0,46954000.0,32850000.0,34918000.0,37655000.0,40535000.0,37940000.0,44148000.0
Other comprehensive income,657804000,625568000,162814000,145125000,107336000,78446000,48642000,21448000,15074000,1187000.0
Retained earnings (deficit),620747000.0,585624000.0,516980000.0,453896000.0,408911000.0,382576000.0,342158000.0,300877000.0,258790000.0,227861000.0
Total shareholders equity,1263655000.0,1198254000.0,660155000.0,579871000.0,508252000.0,464725000.0,390857000.0,320577000.0,274286000.0,265005000.0
Investments,39354000.0,24640000.0,0.0,41233000.0,70952000.0,70869000.0,79259000.0,60395000.0,14507000.0,56887000.0
Net Debt,-344781000.0,-290072000.0,-445082000.0,-336164000.0,-275812000.0,-226022000.0,-146900000.0,-99590000.0,-78850000.0,-108135000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10699000.0
Other Liabilities,71258000.0,79819000.0,2626000.0,2964000.0,2746000.0,4402000.0,3290000.0,4081000.0,4155000.0,15273000.0
