Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,788940979.3814,695218665.0559,586701167.0762,422586119.5542,654427713.1055,759141889.0301,966789165.4466,1202043967.8284
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,788940979.3814,695218665.0559,586701167.0762,422586119.5542,654427713.1055,759141889.0301,966789165.4466,1202043967.8284
Receivables,792872938.1443,867828450.6191,844712530.7125,678650709.2199,614423957.9422,820359169.8433,867755002.4402,986299195.7105
Inventories,16906185.567,25874660.2235,17813882.0639,16227456.9402,24966954.5625,24735705.2097,25879941.4348,23901340.4826
Total current assets,1443876804.1237,1381481425.5512,1174335073.7101,873944528.8754,1207452121.6673,1378266412.5371,1625474865.7882,1986431099.1957
Property Plant & Equipment Net,68972164.9485,77031108.4265,92869471.7445,82339412.3607,114474277.1311,84496399.8306,96002928.2577,97364611.2601
Goodwill and Intangible Assets,7477438144.3299,10107560253.6998,9596679361.1794,7222296352.5836,9755736387.5329,10100055484.964,10721096144.4607,10791271313.6729
Long-term investments,11491494.8454,11154334.0381,9550368.5504,7118794.3262,7969583.1769,10021177.4672,10163982.4305,11788739.9464
Tax assets,98119329.8969,83535185.7445,70324938.5749,52196048.6322,134527224.9343,85317662.0076,128708150.3172,139676139.4102
Total non-current assets,9784246391.7526,10562476291.1507,10110994778.8698,7663698328.2675,10191511453.2482,10597292249.047,11295997559.7853,11409404289.5442
Total assets,11228123195.8763,11943957716.7019,11285329852.5799,8537642857.1429,11398963574.9155,11975558661.5841,12921472425.5735,13395835388.7399
Payables,120101288.6598,104182120.2054,95810810.8108,62856636.2715,121484416.0721,116497670.4786,144163982.4305,131183914.2091
Short-term debt,542168041.2371,527561159.7705,382852272.7273,386591185.4103,453295531.3556,271469716.2219,655243533.4309,873557104.5576
Total current liabilities,1391400000.0,1441220175.1737,1321409090.9091,947395136.7781,1307013143.0717,1258950021.1775,1834157637.8721,2121257908.8472
Long-term debt,2847727835.0515,3127215644.8203,3291638820.6388,2937015704.154,3596936162.2231,3731102922.4905,3676262079.063,3642974798.9276
Total debt,3389895876.2887,3654776804.5908,3674491093.3661,3323606889.5643,4050231693.5787,4002572638.7124,4331505612.4939,4516531903.4853
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,119021907.2165,66662337.6623,51829545.4545,27177051.6717,27840030.0413,48869970.3515,74529038.5554,106786595.1743
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,4797628350.5155,5213396254.9079,5228290847.6658,4115930091.1854,5095929778.4454,5239776365.9466,5593531478.7701,5620452546.9169
Total liabilities,6189028350.5155,6654616430.0815,6549699938.5749,5063325227.9635,6402942921.5171,6498726387.1241,7427689116.6423,7741710455.7641
Other comprehensive income,-141519329.8969,-162519178.4959,-253577395.5774,-89509118.541,-146356740.5182,-56556967.3867,-223921425.0854,-510991.9571
Retained earnings (deficit),1314634793.8144,2431624886.7412,1917954238.3292,1030898682.8774,1387214044.3109,2853193138.5006,2629396778.9165,2261636997.319
Total shareholders equity,5039094845.3608,5289341286.6204,4735629914.0049,3474317629.1793,4996020653.3984,5476832274.46,5493783308.9312,5654124932.9759
Investments,11491494.8454,11154334.0381,9550368.5504,7118794.3262,7969583.1769,10021177.4672,10163982.4305,11788739.9464
Net Debt,2600954896.9072,,,,,,,
Other Assets,-154720103.0927,,,,,,,
Other Liabilities,729130670.1031,809476895.1978,842746007.371,497947315.0963,732233195.644,870982634.477,1034750122.0107,1116516890.0805
