Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,120719000.0,198692000.0,169654000.0,80975000.0,84655000.0,54431000.0,150630000.0,43238000.0,79073000.0,52166000.0
Short-term investments,1989436000.0,1538755000.0,1479600000.0,1460492000.0,1448708000.0,1177687000.0,617707000.0,282956000.0,,
Cash and short-term investments,2110155000.0,1737447000.0,1649254000.0,1541467000.0,1533363000.0,1232118000.0,768337000.0,326194000.0,,
Receivables,27287000.0,28491000.0,25183000.0,22700000.0,22436000.0,21973000.0,18936000.0,19426000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,2137442000.0,1765938000.0,1674437000.0,1564167000.0,1555799000.0,1254091000.0,787273000.0,345620000.0,,
Property Plant & Equipment Net,135972000.0,133640000.0,106003000.0,107929000.0,112860000.0,52060000.0,50075000.0,50595000.0,50144000.0,46477000.0
Goodwill and Intangible Assets,218895000.0,224239000.0,96128000.0,98068000.0,100216000.0,22212000.0,22358000.0,22556000.0,22811000.0,23130000.0
Long-term investments,23884000.0,111541000.0,102251000.0,26687000.0,20654000.0,8807000.0,103318000.0,2249000.0,,
Tax assets,9776000.0,12204000.0,28891000.0,19903000.0,12707000.0,18415000.0,4120000.0,0.0,6603000.0,1611000.0
Total non-current assets,3986052000.0,4732159000.0,3889330000.0,3597909000.0,3251462000.0,2191572000.0,2450130000.0,2958197000.0,,
Total assets,6123494000.0,6498097000.0,5563767000.0,5162076000.0,4807261000.0,3445663000.0,3237403000.0,3303817000.0,2999759000.0,3024288000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,98407000.0,98248000.0,873615000.0,647836000.0,301605000.0,74304000.0,152188000.0,364975000.0,,
Total current liabilities,98407000.0,98248000.0,873615000.0,647836000.0,301655000.0,74350000.0,152188000.0,364975000.0,,
Long-term debt,719065000.0,1017361000.0,601464000.0,562592000.0,660363000.0,559660000.0,429408000.0,321035000.0,,
Total debt,817472000.0,1115609000.0,1475079000.0,1210428000.0,961968000.0,633964000.0,581596000.0,686010000.0,626728000.0,928506000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,50000.0,46000.0,0.0,0.0,0.0,0.0
Deposit Liabilities,4425030000.0,4515447000.0,3533076000.0,3455407000.0,3374417000.0,2527808000.0,2351897000.0,2321671000.0,2134428000.0,1870421000.0
Total non-current liabilities,733041000.0,1031560000.0,613494000.0,574120000.0,678721000.0,564631000.0,429408000.0,324493000.0,,
Total liabilities,5392203000.0,5743957000.0,5045493000.0,4718014000.0,4382018000.0,3186145000.0,2979640000.0,3044890000.0,2784185000.0,2822039000.0
Other comprehensive income,669415000,710334000,487349000,386386000,352194000,176399000,159809000,148414000,-6293000.0,4229000.0
Retained earnings (deficit),64797000.0,32851000.0,30098000.0,41527000.0,55396000.0,78673000.0,70708000.0,72646000.0,64179000.0,53812000.0
Total shareholders equity,731291000.0,754140000.0,518274000.0,444062000.0,425243000.0,259518000.0,257763000.0,258927000.0,214461000.0,201781000.0
Investments,2013320000.0,1650296000.0,1581851000.0,1487179000.0,1469362000.0,1186494000.0,721025000.0,285205000.0,2765524000.0,2804631000.0
Net Debt,696753000.0,916917000.0,1305425000.0,1129453000.0,877313000.0,579533000.0,430966000.0,642772000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,4560755000.0,4614149000.0,3558384000.0,3496058000.0,3401642000.0,2547164000.0,2398044000.0,2355422000.0,,
