Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2012-12-13,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,65949000.0,65493000.0,64315000.0,53465000.0,49681000.0,48772000.0,48724000.0,0.0,51415000.0,55958000.0,65266000.0
Stock-based compensation,44953000.0,42191000.0,42699000.0,41292000.0,40821000.0,38867000.0,32989000.0,0.0,50906000.0,0.0,56397000.0
Operating Cash Flow,572322000.0,452991000.0,442081000.0,438236000.0,340698000.0,309217000.0,289177000.0,0.0,256316000.0,175883000.0,240153000.0
Capital Expenditure,42484000.0,40753000.0,82956000.0,75057000.0,62830000.0,53725000.0,-50056000.0,0.0,56535000.0,35088000.0,-41248000.0
Acquisitions and disposals,-0.0,-1160000.0,-2200000.0,-14668000.0,-0.0,-0.0,-14393000.0,-0.0,-0.0,-585000.0,0.0
Investment purchases and sales,-353509000.0,-231724000.0,-176031000.0,-271138000.0,-153821000.0,-167975000.0,0.0,0.0,-168103000.0,-155460000.0,0.0
Investing Cash flow,-88509000.0,-78497000.0,-112235000.0,-117950000.0,-88641000.0,-97777000.0,-73026000.0,0.0,-63402000.0,-39097000.0,-45967000.0
Issuance (repayment) of debt,183000.0,167000.0,154000.0,140000.0,128000.0,4496000.0,-107000.0,-0.0,91000.0,113000.0,-105000.0
Issuance (buybacks) of shares,-353509000.0,-231724000.0,-176031000.0,-271138000.0,-153821000.0,-167975000.0,-133855000.0,0.0,-168103000.0,-155460000.0,-124867000.0
Dividend payments,-136423000.0,-121000000.0,-114164000.0,-107561000.0,-97604000.0,-89187000.0,-84129000.0,-0.0,-80303000.0,-76591000.0,-72149000.0
Financing Cash Flow,-490115000.0,-352891000.0,-288304000.0,-368548000.0,-230055000.0,-220270000.0,-209616000.0,0.0,-225977000.0,-187995000.0,-192370000.0
Effect of forex changes on cash,-11872000.0,12949000.0,-5918000.0,-14280000.0,-10647000.0,-3041000.0,1764000.0,0.0,-2738000.0,552000.0,9222000.0
Net cash flow / Change in cash,-18174000.0,34552000.0,35624000.0,-62542000.0,11355000.0,-11871000.0,8299000.0,0.0,-35801000.0,-50657000.0,11038000.0
Free Cash Flow,529838000.0,412238000.0,359125000.0,363179000.0,277868000.0,255492000.0,239121000.0,0.0,199781000.0,140795000.0,198905000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0639,0.0,0.0,0.0,0.0902
