Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2011-05-31,2010-05-31,2009-05-31
Cash and cash equivalents,10228964.0,2244466.0,22466493.0,6493486.0,13521473.0,13956078.0,30170905.0,54712073.0,111165126.0,43460324.0,32489341.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,180415.0,297443.0,662500.0,360000.0,113750.0
Cash and short-term investments,10228964.0,2244466.0,22466493.0,6493486.0,13521473.0,13956078.0,30351320.0,55009516.0,111827626.0,43820324.0,32603091.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,262516.0,460970.0,185733.0,110214.0,76634.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,10432932.0,2422196.0,22672714.0,6685712.0,13763531.0,14192923.0,31424066.0,56133233.0,112391851.0,44218447.0,33487481.0
Property Plant & Equipment Net,17750.0,20794.0,24800.0,30083.0,37128.0,67913.0,89714.0,124981.0,71246694.0,39580318.0,33487481.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,55291182.0,55224835.0,55228841.0,55234124.0,55241169.0,55271954.0,55263278.0,53170852.0,71246694.0,51253026.0,
Total assets,65724114.0,57647031.0,77901555.0,61919836.0,69004700.0,69464877.0,86687344.0,109304085.0,183638545.0,95471473.0,66333470.0
Payables,43475.0,82269.0,179496.0,122043.0,270488.0,42469.0,1198771.0,9435273.0,4037428.0,1187865.0,386673.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total current liabilities,547953.0,428838.0,15083847.0,516479.0,1149170.0,1493696.0,3747269.0,10319615.0,4037428.0,1272959.0,
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,0.0,13900000.0,14700000.0,14800000.0,22400000.0,20800000.0,0.0,0.0,
Total liabilities,547953.0,428838.0,15083847.0,14416479.0,15849170.0,16293696.0,26147269.0,31119615.0,4037428.0,1272959.0,386673.0
Other comprehensive income,1162900.0,1686359.0,1344219.0,816435.0,2196252.0,3021281.0,4101968.0,3524125.0,-6767665.0,0.0,0.0
Retained earnings (deficit),-248799703.0,-244607665.0,-238175608.0,-230984980.0,-226172156.0,-218405060.0,-208552580.0,-151909118.0,-42464394.0,-44319079.0,-23528564.0
Total shareholders equity,65176161.0,57218193.0,62817708.0,47503357.0,53155530.0,53171181.0,60540075.0,78184470.0,179601117.0,94198514.0,65946797.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,180415.0,297443.0,662500.0,360000.0,113750.0
Net Debt,-10228964.0,-2244466.0,-22466493.0,-6493486.0,-13521473.0,-13956078.0,-30351320.0,-55009516.0,-111827626.0,-43820324.0,
Other Assets,203968.0,177730.0,206221.0,192226.0,242058.0,236845.0,810230.0,662747.0,378492.0,287909.0,166264.0
Other Liabilities,504478.0,346569.0,14904351.0,394436.0,878682.0,1451227.0,2548498.0,884342.0,0.0,85094.0,
