Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,300127000.0,292204000.0,274802000.0,156675000.0,282819000.0,270173000.0,0.0,0.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,300127000.0,292204000.0,274802000.0,156675000.0,282819000.0,270173000.0,0.0,0.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,300127000.0,292204000.0,274802000.0,156675000.0,282819000.0,270173000.0,0.0,0.0
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,18181681000.0,15321960000.0,13700814000.0,12198423000.0,10491965000.0,9062431000.0,7353624000.0,5164593000.0
Total assets,18481808000.0,15614164000.0,13975616000.0,12355098000.0,10774784000.0,9332604000.0,7353624000.0,5164593000.0
Payables,382132000.0,309182000.0,256775000.0,215983000.0,190952000.0,131223000.0,90169000.0,54648000.0
Short-term debt,0.0,0.0,0.0,0.0,484500000.0,171600000.0,877700000.0,0.0
Total current liabilities,382132000.0,309182000.0,256775000.0,215983000.0,675452000.0,302823000.0,967869000.0,54648000.0
Long-term debt,11538905000.0,9698785000.0,8713874000.0,7712421000.0,6714362000.0,5853317000.0,4384732000.0,2602799000.0
Total debt,11538905000.0,9698785000.0,8713874000.0,7712421000.0,7198862000.0,6024917000.0,5262432000.0,2602799000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,12182672000.0,10216580000.0,9380934000.0,8174388000.0,7037721000.0,6046580000.0,4477474000.0,2623491000.0
Total liabilities,13674908000.0,11486722000.0,10593429000.0,9335186000.0,8002722000.0,6809170000.0,5021003000.0,2988310000.0
Other comprehensive income,2474238000,2260064000,2237866000,2227376000,2215479000,2209566000,2100092002,2173261661
Retained earnings (deficit),2331552000.0,1866342000.0,1143311000.0,791526000.0,555573000.0,312859000.0,133111000.0,1192000.0
Total shareholders equity,4806900000.0,4127442000.0,3382187000.0,3019912000.0,2772062000.0,2523434000.0,2332621000.0,2176283000.0
Investments,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,11238778000.0,9406581000.0,8439072000.0,7555746000.0,6916043000.0,5754744000.0,5262432000.0,2602799000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,1110104000.0,960960000.0,955720000.0,944815000.0,289549000.0,459767000.0,0.0,310171000.0
