Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,48995000.0,23054000.0,10495000.0,7706000.0,11586000.0,24401000.0,7726000.0,8021000.0
Short-term investments,129669000.0,74156000.0,6499000.0,33774000.0,23209000.0,6843000.0,0.0,11012000.0
Cash and short-term investments,178664000.0,97210000.0,16994000.0,41480000.0,34795000.0,31244000.0,7726000.0,19033000.0
Receivables,0.0,5000000.0,0.0,186000.0,211000.0,110000.0,108000.0,124000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,181562000.0,103544000.0,18528000.0,42794000.0,37229000.0,32239000.0,7990000.0,19491000.0
Property Plant & Equipment Net,2905000.0,69000.0,77000.0,64000.0,86000.0,3000.0,84000.0,203000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,5185000.0,703000.0,831000.0,285000.0,245000.0,261000.0,126000.0,296000.0
Total assets,186747000.0,104247000.0,19359000.0,43079000.0,37474000.0,32500000.0,8116000.0,19787000.0
Payables,1973000.0,1311000.0,899000.0,1008000.0,2085000.0,697000.0,657000.0,1608000.0
Short-term debt,0.0,3108000.0,2700000.0,509000.0,1355000.0,38000.0,13737000.0,12000.0
Total current liabilities,14415000.0,16310000.0,9311000.0,6146000.0,20459000.0,9488000.0,17950000.0,2805000.0
Long-term debt,0.0,2990000.0,6098000.0,8799000.0,3152000.0,4407000.0,0.0,13747000.0
Total debt,0.0,6098000.0,8798000.0,9308000.0,4507000.0,4445000.0,13737000.0,13759000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,4584000.0,3295000.0,2286000.0,2127000.0,1991000.0,1865000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2536000.0,2990000.0,6111000.0,8818000.0,3165000.0,4416000.0,36000.0,15746000.0
Total liabilities,16329000.0,19300000.0,15422000.0,14964000.0,23624000.0,13904000.0,17986000.0,18551000.0
Other comprehensive income,693534000,535503000,426895000,424422000,394622000,367435000,0.0,2000.0
Retained earnings (deficit),-523064000.0,-450516000.0,-422959000.0,-396288000.0,-380759000.0,-348842000.0,-329480000.0,-305581000.0
Total shareholders equity,170418000.0,84947000.0,3937000.0,28115000.0,13850000.0,18596000.0,-328567000.0,-304817000.0
Investments,129669000.0,74156000.0,6499000.0,33774000.0,23209000.0,6843000.0,0.0,11012000.0
Net Debt,-48995000.0,-16956000.0,-1697000.0,1602000.0,-7079000.0,-19956000.0,6011000.0,-5274000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,156000.0,334000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,3556000.0,1185000.0
