Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,2678000.0,1957212.0,2788587.0,580400.0
Short-term investments,0.0,1475000.0,0.0,0.0
Cash and short-term investments,2678000.0,3432212.0,2788587.0,580400.0
Receivables,2976000.0,6707294.0,1997831.0,436309.0
Inventories,73000.0,155716.0,0.0,316775.0
Total current assets,8530000.0,10930788.0,4867429.0,5344346.0
Property Plant & Equipment Net,1291000.0,700739.0,119069.0,176300.0
Goodwill and Intangible Assets,4029000.0,8561490.0,0.0,0.0
Long-term investments,0.0,262140.0,0.0,0.0
Tax assets,0.0,0.0,219982.0,0.0
Total non-current assets,9525000.0,9667952.0,615296.0,402555.0
Total assets,18055000.0,20598740.0,5482725.0,5746901.0
Payables,3437000.0,1390877.0,577268.0,638117.0
Short-term debt,3035000.0,3663586.0,0.0,29277.0
Total current liabilities,8574000.0,8232611.0,1152471.0,4952775.0
Long-term debt,875000.0,1405994.0,457289.0,242929.0
Total debt,3910000.0,5069580.0,457289.0,272206.0
Deferred revenue,0.0,117636.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,973000.0,1459211.0,513998.0,787852.0
Total liabilities,9547000.0,9691822.0,1666469.0,5740627.0
Other comprehensive income,0.0,0.0,0.0,-1462.0
Retained earnings (deficit),-12064000.0,-5833660.0,-430395.0,-10942380.0
Total shareholders equity,3456000.0,6510338.0,1546654.0,6274.0
Investments,0.0,1737140.0,0.0,0.0
Net Debt,1232000.0,1637368.0,-2331298.0,-308194.0
Other Assets,2803000.0,635566.0,81011.0,4010862.0
Other Liabilities,2102000.0,3178148.0,575203.0,4285381.0
