Date,2019-10-31,2018-10-31,2017-10-29,2016-10-30,2015-11-01,2014-11-02,2013-11-03,2012-10-28,2011-10-30,2010-10-31,2009-11-01
Cash and cash equivalents,206530000.0,329277000.0,308021000.0,314074000.0,205867000.0,192929000.0,215615000.0,218043000.0,189928000.0,98945000.0,88539000.0
Short-term investments,0.0,0.0,0.0,0.0,3354000.0,7223000.0,1082000.0,1199000.0,609000.0,0.0,0.0
Cash and short-term investments,206530000.0,329277000.0,308021000.0,314074000.0,205867000.0,192929000.0,215615000.0,218043000.0,189928000.0,98945000.0,88539000.0
Receivables,134454000.0,120515000.0,105320000.0,92636000.0,110056000.0,94515000.0,73357000.0,75685000.0,85540000.0,82951000.0,66920000.0
Inventories,48155000.0,29180000.0,23703000.0,22081000.0,24157000.0,22478000.0,18849000.0,17702000.0,22100000.0,15502000.0,14826000.0
Total current assets,427527000.0,502731000.0,449124000.0,441586000.0,364114000.0,336492000.0,318466000.0,319794000.0,305207000.0,205802000.0,483659000.0
Property Plant & Equipment Net,632441000.0,571781000.0,535197000.0,506434000.0,547284000.0,550069000.0,422740000.0,380808000.0,368680000.0,369814000.0,347889000.0
Goodwill and Intangible Assets,7870000.0,12368000.0,17122000.0,19854000.0,24616000.0,30294000.0,34080000.0,37384000.0,42462000.0,47748000.0,55054000.0
Long-term investments,0.0,0.0,0.0,0.0,93021000.0,93122000.0,93124000.0,93252000.0,79984000.0,61127000.0,60945000.0
Tax assets,20779000.0,18109000.0,15481000.0,16322000.0,11908000.0,11036000.0,12455000.0,11395000.0,11239000.0,11305000.0,3264000.0
Total non-current assets,691138000.0,607278000.0,571670000.0,546681000.0,681441000.0,692691000.0,567463000.0,529440000.0,512647000.0,498077000.0,123505000.0
Total assets,1118665000.0,1110009000.0,1020794000.0,988267000.0,1045555000.0,1029183000.0,885929000.0,849234000.0,817854000.0,703879000.0,663656000.0
Payables,91379000.0,89149000.0,50834000.0,48906000.0,79143000.0,77779000.0,59210000.0,53031000.0,54772000.0,77630000.0,59187000.0
Short-term debt,2142000.0,57453000.0,4639000.0,5428000.0,65495000.0,10381000.0,11818000.0,7781000.0,5583000.0,11467000.0,10301000.0
Total current liabilities,151954000.0,191076000.0,81776000.0,81317000.0,192692000.0,139117000.0,104587000.0,85513000.0,95901000.0,119229000.0,90455000.0
Long-term debt,41887000.0,0.0,57337000.0,62139000.0,67120000.0,131805000.0,182203000.0,168956000.0,152577000.0,78852000.0,112137000.0
Total debt,44029000.0,57453000.0,61976000.0,67567000.0,132615000.0,142186000.0,194021000.0,176737000.0,158160000.0,90319000.0,122438000.0
Deferred revenue,11500000.0,7834000.0,5700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,13227000.0,10369000.0,3100000.0,6200000.0,4029000.0,4993000.0,4754000.0,6989000.0,0.0,499000.0,1487000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,55981000.0,14364000.0,73723000.0,81476000.0,90797000.0,150572000.0,193511000.0,177720000.0,162197000.0,88707000.0,123505000.0
Total liabilities,348773000.0,350338000.0,276230000.0,277904000.0,399000000.0,401133000.0,300615000.0,297848000.0,306807000.0,207936000.0,213960000.0
Other comprehensive income,524319000,532495000,547596000,541093000,526402000,520182000,498861000,493411000,486674000,7062000.0,-6389000.0
Retained earnings (deficit),253922000.0,231445000.0,189390000.0,176260000.0,130060000.0,85435000.0,59439000.0,41473000.0,13605000.0,-2624000.0,-26546000.0
Total shareholders equity,769892000.0,759671000.0,744564000.0,710363000.0,646555000.0,628050000.0,585314000.0,551386000.0,511047000.0,441801000.0,399755000.0
Investments,0.0,0.0,0.0,0.0,96375000.0,100345000.0,94206000.0,94451000.0,80593000.0,61127000.0,60945000.0
Net Debt,-162501000.0,-271824000.0,-246045000.0,-246507000.0,-73252000.0,-50743000.0,-21594000.0,-41306000.0,-31768000.0,-8626000.0,33899000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8404000.0,9712000.0
Other Liabilities,140838000.0,144898000.0,120731000.0,115111000.0,115511000.0,111444000.0,2517000.0,34615000.0,48709000.0,30132000.0,20967000.0
