Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,59859000.0,71362000.0,79554000.0,159822000.0,249881000.0,19512000.0
Short-term investments,0.0,0.0,0.0,0.0,,
Cash and short-term investments,59859000.0,71362000.0,79554000.0,159822000.0,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,59859000.0,71362000.0,79554000.0,159822000.0,,
Property Plant & Equipment Net,16700000.0,23572000.0,29405000.0,26187000.0,13929000.0,7169000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1101711000.0,924682000.0,984537000.0,589430000.0,,
Total assets,1161570000.0,996044000.0,1064091000.0,749252000.0,729632000.0,235450000.0
Payables,4011000.0,2674000.0,5271000.0,2701000.0,4065000.0,1161000.0
Short-term debt,0.0,0.0,0.0,0.0,,
Total current liabilities,4011000.0,2674000.0,5271000.0,2701000.0,,
Long-term debt,0.0,0.0,0.0,0.0,,
Total debt,0.0,0.0,0.0,0.0,399928000.0,203297000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,8836000.0,0.0,0.0,0.0,,
Total liabilities,861814000.0,733999000.0,804566000.0,426439000.0,419027000.0,216587000.0
Other comprehensive income,496347000,484544000,470829000,451160000,0.0,0.0
Retained earnings (deficit),-195155000.0,-222833000.0,-211299000.0,-128341000.0,-127068000.0,-95476000.0
Total shareholders equity,299756000.0,262045000.0,259525000.0,322813000.0,310605000.0,-99480000.0
Investments,0.0,0.0,0.0,0.0,455826000.0,204501000.0
Net Debt,-59859000.0,-71362000.0,-79554000.0,-159822000.0,,
Other Assets,0.0,0.0,0.0,0.0,,
Other Liabilities,848967000.0,731325000.0,799295000.0,423738000.0,,
