Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,16380000.0,18348000.0,37257000.0,117200000.0,42338000.0,59767000.0
Short-term investments,7245000.0,26880000.0,28242000.0,0.0,0.0,0.0
Cash and short-term investments,23625000.0,45228000.0,65499000.0,117200000.0,42338000.0,59767000.0
Receivables,13244000.0,13200000.0,14675000.0,14867000.0,9119000.0,6196000.0
Inventories,9534000.0,9184000.0,11720000.0,11520000.0,7691000.0,6620000.0
Total current assets,47956000.0,69858000.0,95848000.0,146023000.0,55868000.0,67720000.0
Property Plant & Equipment Net,14439000.0,16514000.0,15084000.0,10966000.0,8696000.0,7957000.0
Goodwill and Intangible Assets,109000.0,6941000.0,1499000.0,1748000.0,1996000.0,2245000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,822000.0,764000.0,1058000.0,899000.0,0.0,0.0
Total non-current assets,15027000.0,23940000.0,16962000.0,13346000.0,15410000.0,16171000.0
Total assets,62983000.0,93798000.0,112810000.0,159369000.0,71278000.0,83891000.0
Payables,3445000.0,4891000.0,5474000.0,4718000.0,3618000.0,3093000.0
Short-term debt,0.0,0.0,0.0,295000.0,272000.0,2158000.0
Total current liabilities,11375000.0,12916000.0,14271000.0,13129000.0,10832000.0,13443000.0
Long-term debt,14792000.0,29667000.0,0.0,183000.0,10348000.0,953000.0
Total debt,14792000.0,29667000.0,0.0,478000.0,10620000.0,3111000.0
Deferred revenue,0.0,305000.0,305000.0,305000.0,0.0,0.0
Tax Liabilities,6800000.0,5100000.0,4917000.0,3730000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,15408000.0,34369000.0,4517000.0,5043000.0,10619000.0,1488000.0
Total liabilities,26783000.0,47285000.0,18755000.0,18157000.0,21451000.0,14931000.0
Other comprehensive income,513369000,486570000,476486000,467075000,-497000.0,116000.0
Retained earnings (deficit),-475700000.0,-436821000.0,-382930000.0,-325342000.0,-268096000.0,-222374000.0
Total shareholders equity,36200000.0,46513000.0,94055000.0,141212000.0,49827000.0,68960000.0
Investments,7245000.0,26880000.0,28242000.0,0.0,0.0,0.0
Net Debt,-1588000.0,11319000.0,-37257000.0,-116722000.0,-31718000.0,-56656000.0
Other Assets,0.0,0.0,0.0,0.0,-3280000.0,-4863000.0
Other Liabilities,0.0,0.0,0.0,0.0,6942000.0,8192000.0
