Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,62133000.0,81252000.0,24352000.0,26627000.0,21147000.0,38665000.0
Short-term investments,0.0,743239000.0,335352000.0,306474000.0,251717000.0,
Cash and short-term investments,62133000.0,824491000.0,359704000.0,333101000.0,272864000.0,
Receivables,0.0,11992000.0,5373000.0,4333000.0,3628000.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,98165000.0,836483000.0,365077000.0,337434000.0,276492000.0,
Property Plant & Equipment Net,60866000.0,61407000.0,37054000.0,32562000.0,31075000.0,17585000.0
Goodwill and Intangible Assets,144054000.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,54000000.0,55998000.0,14591000.0,16421000.0,10694000.0,
Tax assets,5786000.0,2436000.0,8341000.0,5273000.0,4715000.0,7419000.0
Total non-current assets,,2682534000.0,1318659000.0,1072235000.0,922525000.0,
Total assets,3790748000.0,3519017000.0,1683736000.0,1409669000.0,1199017000.0,881584000.0
Payables,1576000.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,0.0,340500000.0,203000000.0,120000000.0,57800000.0,
Total current liabilities,3150635000.0,340500000.0,203000000.0,120000000.0,57800000.0,
Long-term debt,59000000.0,72259000.0,38465000.0,103465000.0,61740000.0,
Total debt,477165000.0,412759000.0,241465000.0,223465000.0,119540000.0,87827000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,2718193000.0,2604929000.0,1258260000.0,1031528000.0,964190000.0,697581000.0
Total non-current liabilities,,74695000.0,46806000.0,108738000.0,66455000.0,
Total liabilities,3215463000.0,3043636000.0,1520546000.0,1269810000.0,1105317000.0,799357000.0
Other comprehensive income,-336000.0,348037000,66156000,56418000,23210000,-2375000.0
Retained earnings (deficit),167173000.0,123537000.0,98451000.0,82859000.0,69625000.0,62169000.0
Total shareholders equity,575285000.0,475381000.0,163190000.0,139859000.0,93700000.0,82227000.0
Investments,3431757000.0,799237000.0,349943000.0,322895000.0,262411000.0,782488000.0
Net Debt,-3133000.0,331507000.0,217113000.0,196838000.0,98393000.0,
Other Assets,36032000.0,0.0,0.0,0.0,0.0,
Other Liabilities,3149059000.0,2628441000.0,1270740000.0,1041072000.0,981062000.0,
