Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,2954510309.2784,3127302929.6285,2419164619.1646,3449898682.8774,3650807360.1202,4886997035.1546,4518936066.3738,4367667560.3217
Short-term investments,3453608.2474,3594080.3383,86855036.855,54483282.6748,267743146.8269,122236340.5337,232601268.9117,103699731.9035
Cash and short-term investments,2957963917.5258,3130897009.9668,2506019656.0196,3504381965.5522,3918550506.9471,5009233375.6883,4751537335.2855,4471367292.2252
Receivables,1257551546.3918,1493446088.7949,1341554054.0541,1055141843.9716,1137401426.9621,1259127488.3524,1202635431.918,2738498659.5174
Inventories,1392216494.8454,1304439746.3002,1335104422.6044,1098834853.0902,1280998873.451,1201016518.4244,1222791605.6613,1200268096.5147
Total current assets,6528247422.6804,7465418302.6276,7336240786.2408,7171859169.1996,7783890349.2302,8813638288.8607,8114299658.3699,7907345844.504
Property Plant & Equipment Net,5179639175.2577,5684778012.685,5882616707.6167,4848049645.3901,5910664663.9129,5932062685.3028,6058418740.8492,5563270777.4799
Goodwill and Intangible Assets,10339381443.299,10895983086.6808,10981910319.4103,9130015197.5684,11737814494.9305,12807157983.9051,14438213762.8111,13794638069.7051
Long-term investments,104226804.1237,108728480.8215,124201474.2015,211119554.2047,40705970.7097,38246505.7179,133430941.9229,141447721.1796
Tax assets,2201134020.6186,2472848082.1504,2469041769.0418,1731914893.617,1552985354.8629,1490427784.8369,1165885797.9502,942252010.7239
Total non-current assets,17731056701.0309,18765901540.3201,18413574938.5749,15669148936.1702,19307097258.7308,20447352816.6031,22251098096.6325,20954530831.0992
Total assets,24259304123.7113,26231319842.9477,25749815724.8157,22841008105.3698,27090987607.9609,29260991105.4638,30365397755.0024,28861876675.6032
Payables,3861623711.3402,4170250679.553,3937653562.6536,3176899696.0486,4212504693.9542,3918382041.5078,4792288921.4251,6701715817.6944
Short-term debt,402216494.8454,399546964.6632,1115049140.0491,325506585.613,408261359.3691,440745446.8446,408931185.9444,1192707774.7989
Total current liabilities,6399046391.7526,8664602839.0214,8837100737.1007,7634726443.769,8195568907.2475,7349724692.9267,7637384089.7999,7732975871.3137
Long-term debt,222190721.6495,372062820.9,542291154.7912,586854103.3435,613819001.1265,790004235.4934,1130405075.6467,1013512064.3432
Total debt,624407216.4948,771609785.5633,1657340294.8403,912360688.9564,1022080360.4957,1230749682.338,1539336261.591,2206219839.1421
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2749536082.4742,3326064633.0414,2240018427.5184,1956864235.0557,2212617348.8547,2588310038.1194,2551878965.349,1021930294.9062
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3028453608.2474,3074781032.9206,2584920147.4201,2457117527.8622,2506120916.2599,3179923761.1182,4415226939.9707,3367345844.504
Total liabilities,9427500000.0,11739383871.942,11422020884.5209,10091843971.6312,10701689823.5073,10529648454.0449,12052611029.7706,11100321715.8177
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-1161000000.0,-4176000000.0,-3840000000.0,-3492000000.0,,,,
Total shareholders equity,14520773195.8763,13895741467.8345,13766891891.8919,12242122593.7183,15854900488.1712,18209445150.36,12395265983.4065,12379678284.1823
Investments,107680412.3711,112322561.1598,211056511.0565,265602836.8794,308449117.5366,160482846.2516,366032210.8346,245147453.0831
Net Debt,-2333555633.2349,,,,,,,
Other Assets,919268041.237,,,,,,,
Other Liabilities,2135206185.567,4094805194.8052,3784398034.398,4132320162.1074,3574802853.9242,2990597204.5743,2436163982.4304,-161447721.1796
