Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,67878000.0,76674000.0,44615000.0,108959000.0,76217974.0,78742257.0,45178565.0
Short-term investments,1398576000.0,1106517000.0,2100947000.0,2407217000.0,2815565541.0,,
Cash and short-term investments,1466454000.0,1183191000.0,2145562000.0,2516176000.0,2891783515.0,,
Receivables,27214000.0,25875000.0,24439000.0,22776000.0,24657842.0,1503.0,1901713.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1493668000.0,1209066000.0,2170001000.0,2538952000.0,2916441357.0,,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,624219015.0,380021672.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,900000.0,900000.0,0.0,0.0,0.0,,
Tax assets,2280000.0,1461000.0,2122000.0,4970000.0,12497070.0,0.0,0.0
Total non-current assets,4779204000.0,4816549000.0,3408336000.0,3356260000.0,2907219603.0,,
Total assets,6272872000.0,6025615000.0,5578337000.0,5895212000.0,5823660960.0,3489063267.0,2629029855.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,46700000.0,36500000.0,21600000.0,0.0,11000000.0,,
Total current liabilities,52800000.0,39100000.0,22400000.0,4300000.0,11778146.0,,
Long-term debt,0.0,0.0,0.0,544700000.0,11000000.0,,
Total debt,46700000.0,36500000.0,21600000.0,544700000.0,22000000.0,2221919232.0,1506107164.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,6100000.0,2600000.0,800000.0,4300000.0,778146.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,7134000.0,2100000.0,549700000.0,11112006.0,,
Total liabilities,4827719000.0,4790647000.0,4606947000.0,5066997000.0,5038228698.0,2303829502.0,1530759640.0
Other comprehensive income,1438355000,1274198000,981101000,771098000,725538375,0.0,0.0
Retained earnings (deficit),11342000.0,-39112000.0,-11148000.0,60618000.0,44186678.0,0.0,
Total shareholders equity,1445153000.0,1234968000.0,971390000.0,828215000.0,785432262.0,1176397231.0,1097688049.0
Investments,1399476000.0,1107417000.0,2100947000.0,2407217000.0,2815565541.0,2732292070.0,2170672428.0
Net Debt,-21178000.0,-40174000.0,-23015000.0,435741000.0,-54217974.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,4774919000.0,4744413000.0,4582447000.0,4512997000.0,5015338546.0,,
