Date,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,,,,
Stock-based compensation,154429000.0,13638000.0,13714000.0,37375000.0
Operating Cash Flow,549617000.0,408361000.0,373126000.0,144856000.0
Capital Expenditure,282684000.0,-110278000.0,-1053914000.0,-37955000.0
Acquisitions and disposals,1098069000.0,26883000.0,344704000.0,-3009237000.0
Investment purchases and sales,77747000.0,300260000.0,-785968000.0,-263619000.0
Investing Cash flow,1331542000.0,251812000.0,-1458814000.0,-7054227000.0
Issuance (repayment) of debt,-644665000.0,-443731000.0,1187585000.0,5447193000.0
Issuance (buybacks) of shares,-305262000.0,-2557000.0,0.0,1191546000.0
Dividend payments,-482156000.0,-181172000.0,-165559000.0,-438256000.0
Financing Cash Flow,-1346505000.0,-465957000.0,1060674000.0,6572518000.0
Effect of forex changes on cash,11163000.0,-4065000.0,-6480000.0,-2173000.0
Net cash flow / Change in cash,545817000.0,190151000.0,43918000.0,-339026000.0
Free Cash Flow,832301000.0,298083000.0,-680788000.0,106901000.0
Net Cash/Marketcap,,,,
