Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31,2014-03-31,2013-03-31
Cash and cash equivalents,234356000.0,132479000.0,88305000.0,65914000.0,105257000.0,25054000.0,61699000.0
Short-term investments,510372000.0,115441000.0,118101000.0,125414000.0,95503000.0,0.0,0.0
Cash and short-term investments,744728000.0,247920000.0,206406000.0,191328000.0,200760000.0,25054000.0,61699000.0
Receivables,120605000.0,99488000.0,62032000.0,32514000.0,13813000.0,5532000.0,2628000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,914332000.0,362999000.0,276607000.0,229951000.0,218872000.0,27476000.0,61409000.0
Property Plant & Equipment Net,80742000.0,53899000.0,50728000.0,40147000.0,35397000.0,20183000.0,10352000.0
Goodwill and Intangible Assets,55367000.0,13140000.0,14327000.0,15489000.0,4353000.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,28275000.0,4727000.0,5088000.0,5493000.0,5120000.0,0.0,0.0
Total non-current assets,175895000.0,80327000.0,75662000.0,64493000.0,45839000.0,27732000.0,15498000.0
Total assets,1090227000.0,443326000.0,352269000.0,294444000.0,264711000.0,55208000.0,76907000.0
Payables,10249000.0,2985000.0,6522000.0,4450000.0,4969000.0,4109000.0,1278000.0
Short-term debt,14572000.0,8619000.0,7607000.0,4725000.0,3623000.0,0.0,0.0
Total current liabilities,315358000.0,218651000.0,155333000.0,93203000.0,44065000.0,19450000.0,10293000.0
Long-term debt,405937000.0,8147000.0,8272000.0,4658000.0,4638000.0,0.0,0.0
Total debt,420509000.0,16766000.0,15879000.0,9383000.0,8261000.0,0.0,0.0
Deferred revenue,267000000.0,189633000.0,125269000.0,72397000.0,29185000.0,10359000.0,4970000.0
Tax Liabilities,3063000.0,1274000.0,975000.0,787000.0,345000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,438969000.0,14160000.0,15040000.0,8908000.0,11327000.0,4506000.0,1936000.0
Total liabilities,740597000.0,228222000.0,165425000.0,101211000.0,49841000.0,23956000.0,12229000.0
Other comprehensive income,654496000,520856000,447051000,392248000,346408000,0.0,0.0
Retained earnings (deficit),-305569000.0,-305484000.0,-260164000.0,-199087000.0,-131600000.0,-81451000.0,-41226000.0
Total shareholders equity,349630000.0,215104000.0,186844000.0,193233000.0,214870000.0,-64665000.0,-31239000.0
Investments,510372000.0,115441000.0,118101000.0,125414000.0,95503000.0,0.0,0.0
Net Debt,186153000.0,-115713000.0,-72426000.0,-56531000.0,-96996000.0,-25054000.0,-61699000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,-3110000.0,-2918000.0
Other Liabilities,-13730000.0,0.0,0.0,0.0,0.0,15341000.0,9015000.0
