Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,407000000.0,148000000.0,317000000.0,111000000.0,391000000.0,36000000.0,42000000.0
Short-term investments,0.0,0.0,2000000.0,0.0,0.0,0.0,9000000.0
Cash and short-term investments,407000000.0,148000000.0,319000000.0,111000000.0,391000000.0,36000000.0,51000000.0
Receivables,104000000.0,95000000.0,91000000.0,95000000.0,67000000.0,40000000.0,28000000.0
Inventories,40000000.0,39000000.0,39000000.0,35000000.0,18000000.0,14000000.0,5000000.0
Total current assets,756000000.0,482000000.0,645000000.0,318000000.0,539000000.0,267000000.0,81000000.0
Property Plant & Equipment Net,5245000000.0,5204000000.0,5460000000.0,5056000000.0,3487000000.0,1541000000.0,1598000000.0
Goodwill and Intangible Assets,1156000000.0,1228000000.0,1286000000.0,1362000000.0,1266000000.0,86000000.0,30000000.0
Long-term investments,8000000.0,2008000000.0,14000000.0,10000000.0,15000000.0,6000000.0,228000000.0
Tax assets,57000000.0,128000000.0,216000000.0,170000000.0,16000000.0,0.0,1000000.0
Total non-current assets,7744000000.0,7801000000.0,7738000000.0,7457000000.0,5213000000.0,2046000000.0,1883000000.0
Total assets,8500000000.0,8283000000.0,8383000000.0,7775000000.0,5752000000.0,2313000000.0,1964000000.0
Payables,45000000.0,27000000.0,23000000.0,23000000.0,19000000.0,40000000.0,192000000.0
Short-term debt,535000000.0,306000000.0,282000000.0,241000000.0,160000000.0,133000000.0,77000000.0
Total current liabilities,704000000.0,486000000.0,459000000.0,456000000.0,297000000.0,257000000.0,285000000.0
Long-term debt,5447000000.0,5531000000.0,5426000000.0,4562000000.0,3890000000.0,1000000000.0,810000000.0
Total debt,5982000000.0,5837000000.0,5708000000.0,4803000000.0,4050000000.0,1133000000.0,887000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,5572000000.0,5659000000.0,5554000000.0,4687000000.0,3975000000.0,1045000000.0,839000000.0
Total liabilities,6276000000.0,6145000000.0,6013000000.0,5143000000.0,4272000000.0,1302000000.0,1124000000.0
Other comprehensive income,2299000000,2234000000,2399000000,2646000000,1486000000,1003000000,0.0
Retained earnings (deficit),-58000000.0,-69000000.0,-2000000.0,12000000.0,3000000.0,8000000.0,0.0
Total shareholders equity,2224000000.0,2138000000.0,2370000000.0,2632000000.0,1480000000.0,1011000000.0,840000000.0
Investments,8000000.0,2008000000.0,16000000.0,10000000.0,15000000.0,6000000.0,237000000.0
Net Debt,5575000000.0,5689000000.0,5391000000.0,4692000000.0,3659000000.0,1097000000.0,836000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,-3000000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0
