Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,104183000.0,8197000.0,9951000.0,20407000.0,28734000.0,31625000.0,111632000.0
Short-term investments,1523728000.0,2995939000.0,2647512000.0,2317244000.0,1830838000.0,1460864000.0,
Cash and short-term investments,1627911000.0,3004136000.0,2657463000.0,2337651000.0,1859572000.0,1492489000.0,
Receivables,1316000.0,3774000.0,6505000.0,10687000.0,2602000.0,2615000.0,218153000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1629227000.0,3007910000.0,2663968000.0,2348338000.0,1862174000.0,1495104000.0,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,99600000.0,37600000.0,2400000.0,59500000.0,54800000.0,
Tax assets,9061000.0,0.0,17397000.0,10860000.0,0.0,0.0,0.0
Total non-current assets,1457007000.0,1663884000.0,1231676000.0,1196770000.0,990406000.0,664786000.0,
Total assets,3086234000.0,4671794000.0,3895644000.0,3545108000.0,2852580000.0,2159890000.0,1402017000.0
Payables,7261000.0,34632000.0,10321000.0,11966000.0,10085000.0,9456000.0,72640000.0
Short-term debt,113911000.0,113733000.0,113555000.0,113377000.0,218500000.0,127300000.0,
Total current liabilities,724108000.0,797883000.0,680952000.0,657053000.0,662394000.0,401943000.0,
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,
Total debt,113911000.0,113733000.0,113555000.0,113377000.0,218500000.0,127300000.0,176454000.0
Deferred revenue,602936000.0,649518000.0,557076000.0,531710000.0,433809000.0,265187000.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,145342000.0,129133000.0,104905000.0,83955000.0,145430000.0,120946000.0,50446000.0
Total non-current liabilities,1085000.0,1083000.0,9517000.0,4227000.0,0.0,0.0,
Total liabilities,1881660000.0,3015705000.0,2481593000.0,2165382000.0,1300532000.0,768229000.0,473696000.0
Other comprehensive income,918882000,1051346000,1087179000,1080591000,1165624000,1055690000,0.0
Retained earnings (deficit),276328000.0,594020000.0,316222000.0,288587000.0,375977000.0,325582000.0,98271000.0
Total shareholders equity,1204574000.0,1656089000.0,1414051000.0,1379726000.0,1552048000.0,1391661000.0,868544000.0
Investments,1523728000.0,3095539000.0,2685112000.0,2319644000.0,1890338000.0,1515664000.0,1023726000.0
Net Debt,9728000.0,105536000.0,103604000.0,92970000.0,189766000.0,95675000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,1156467000.0,2216739000.0,1791124000.0,1504102000.0,638138000.0,366286000.0,
